Date,US Dollar Index,PHLX Canadian Dollar,U.S. 10Y,Canada 10Y
2017-08-24,93.28,79.87,2.1959999999999997,1.8869999999999998
2017-08-25,92.74,80.14,2.169,1.874
2017-08-27,,,2.175,1.8730000000000002
2017-08-28,92.21,79.93,2.1590000000000003,1.867
2017-08-29,92.25,79.89,2.129,1.838
2017-08-30,92.88,79.24,2.136,1.8359999999999999
2017-08-31,92.67,80.1,2.121,1.849
2017-09-01,92.81,80.66,2.166,1.916
2017-09-03,,,2.166,1.9180000000000001
2017-09-04,92.64,,,
2017-09-05,92.25,80.77,2.063,1.86
2017-09-06,92.29,81.79,2.106,1.944
2017-09-07,91.66,82.49,2.042,1.939
2017-09-08,91.35,82.2,2.0540000000000003,1.983
2017-09-10,,,2.089,1.986
2017-09-11,91.9,82.53,2.134,2.025
2017-09-12,91.88,82.1,2.167,2.043
2017-09-13,92.52,82.13,2.194,2.069
2017-09-14,92.12,82.15,2.187,2.0580000000000003
2017-09-15,91.87,81.99,2.202,2.0909999999999997
2017-09-17,,,2.202,
2017-09-18,92.05,81.34,2.234,2.081
2017-09-19,91.79,81.4,2.246,2.094
2017-09-20,92.51,81.11,2.273,2.105
2017-09-21,92.19,81.15,2.278,2.109
2017-09-22,92.17,81.05,2.253,2.112
2017-09-24,,,2.262,
2017-09-25,92.65,80.84,2.222,2.095
2017-09-26,92.97,80.98,2.2359999999999998,2.113
2017-09-27,93.36,80.14,2.31,2.134
2017-09-28,93.08,80.47,2.309,2.13
2017-09-29,93.08,80.2,2.339,2.0980000000000003
2017-10-01,,,2.342,
2017-10-02,93.56,79.94,2.3409999999999997,2.128
2017-10-03,93.57,80.07,2.325,2.113
2017-10-04,93.46,80.16,2.323,2.119
2017-10-05,93.96,79.58,2.3480000000000003,2.103
2017-10-06,93.8,79.79,2.3609999999999998,2.127
2017-10-09,93.67,79.66,2.3609999999999998,
2017-10-10,93.29,79.89,2.355,2.124
2017-10-11,93.02,80.25,2.353,2.1109999999999998
2017-10-12,93.06,80.13,2.3209999999999997,2.081
2017-10-13,93.09,80.22,2.275,2.037
2017-10-15,,,2.289,
2017-10-16,93.31,79.88,2.305,2.03
2017-10-17,93.51,79.84,2.302,2.016
2017-10-18,93.36,80.23,2.345,2.037
2017-10-19,93.16,80.09,2.318,2.012
2017-10-20,93.7,79.2,2.383,2.029
2017-10-22,,,2.394,2.03
2017-10-23,93.94,79.07,2.37,2.022
2017-10-24,93.77,78.89,2.421,2.065
2017-10-25,93.71,78.14,2.435,2.046
2017-10-26,94.61,77.83,2.463,2.033
2017-10-27,94.92,78.05,2.415,1.9880000000000002
2017-10-29,,,2.405,1.9880000000000002
2017-10-30,94.56,77.95,2.37,1.956
2017-10-31,94.55,77.58,2.378,1.952
2017-11-01,94.81,77.74,2.372,1.974
2017-11-02,94.69,78.06,2.349,1.9580000000000002
2017-11-03,94.94,78.37,2.332,1.9569999999999999
2017-11-05,,,2.343,
2017-11-06,94.76,78.69,2.318,1.9269999999999998
2017-11-07,94.91,78.27,2.316,1.893
2017-11-08,94.87,78.59,2.334,1.9240000000000002
2017-11-09,94.44,78.86,2.34,1.9369999999999998
2017-11-10,94.39,78.85,2.4019999999999997,1.97
2017-11-12,,,2.398,
2017-11-13,94.49,78.52,2.407,
2017-11-14,93.83,78.55,2.375,1.949
2017-11-15,93.81,78.31,2.326,1.911
2017-11-16,93.93,78.4,2.375,1.9709999999999999
2017-11-17,93.66,78.34,2.345,1.939
2017-11-18,,,,1.939
2017-11-19,,,2.338,
2017-11-20,94.08,78.01,2.3680000000000003,1.955
2017-11-21,93.95,78.24,2.358,1.919
2017-11-22,93.22,78.74,2.32,1.9040000000000001
2017-11-23,93.22,,2.326,1.893
2017-11-24,92.78,78.69,2.34,1.889
2017-11-26,,,2.342,1.886
2017-11-27,92.9,78.32,2.331,1.8659999999999999
2017-11-28,93.27,78.01,2.326,1.841
2017-11-29,93.16,77.73,2.388,1.882
2017-11-30,93.05,77.53,2.415,1.885
2017-12-01,92.89,78.83,2.363,1.9080000000000001
2017-12-02,,,,1.9080000000000001
2017-12-03,,,2.421,
2017-12-04,93.19,78.87,2.372,1.9240000000000002
2017-12-05,93.38,78.8,2.353,1.893
2017-12-06,93.61,78.2,2.34,1.857
2017-12-07,93.8,77.8,2.362,1.855
2017-12-08,93.9,77.83,2.378,1.861
2017-12-09,,,,1.861
2017-12-10,,,2.385,
2017-12-11,93.87,77.78,2.39,1.8619999999999999
2017-12-12,94.1,77.71,2.403,1.8659999999999999
2017-12-13,93.43,78.03,2.3480000000000003,1.8430000000000002
2017-12-14,93.49,78.16,2.349,1.855
2017-12-15,93.93,77.73,2.351,1.8359999999999999
2017-12-16,,,2.351,1.8359999999999999
2017-12-17,,,2.369,
2017-12-18,93.69,77.73,2.394,1.859
2017-12-19,93.44,77.65,2.459,1.9340000000000002
2017-12-20,93.31,77.91,2.497,1.9909999999999999
2017-12-21,93.28,78.49,2.484,2.028
2017-12-22,93.35,78.57,2.485,2.026
2017-12-25,93.35,,2.492,
2017-12-26,93.26,78.82,2.474,
2017-12-27,93.03,79.04,2.412,1.9780000000000002
2017-12-28,92.6,79.55,2.434,2.031
2017-12-29,92.12,79.53,2.405,2.042
2017-12-31,92.28,,,
2018-01-01,92.25,,2.405,
2018-01-02,91.87,79.9,2.461,2.081
2018-01-03,92.16,79.75,2.445,2.051
2018-01-04,91.85,80.07,2.4530000000000003,2.082
2018-01-05,91.95,80.54,2.476,2.156
2018-01-06,,,,2.156
2018-01-07,,,2.476,
2018-01-08,92.36,80.5,2.48,2.156
2018-01-09,92.53,80.25,2.551,2.205
2018-01-10,92.33,79.7,2.559,2.1630000000000003
2018-01-11,91.85,79.87,2.537,2.166
2018-01-12,90.97,80.26,2.55,2.176
2018-01-15,90.97,,2.552,2.19
2018-01-16,90.39,80.43,2.539,2.171
2018-01-17,90.54,80.39,2.5869999999999997,2.204
2018-01-18,90.5,80.54,2.6239999999999997,2.2230000000000003
2018-01-19,90.57,80.02,2.661,2.2430000000000003
2018-01-20,,,,2.2430000000000003
2018-01-21,,,2.6630000000000003,
2018-01-22,90.4,80.34,2.656,2.239
2018-01-23,90.12,80.51,2.617,2.229
2018-01-24,89.21,81.03,2.648,2.263
2018-01-25,89.39,80.79,2.6239999999999997,2.2430000000000003
2018-01-26,89.07,81.23,2.66,2.2640000000000002
2018-01-27,,,,2.266
2018-01-28,,,2.658,
2018-01-29,89.31,81.04,2.699,2.28
2018-01-30,89.16,81.06,2.7239999999999998,2.294
2018-01-31,89.13,81.21,2.713,2.289
2018-02-01,88.67,81.54,2.782,2.364
2018-02-02,89.19,80.46,2.841,2.362
2018-02-04,,,2.845,2.366
2018-02-05,89.55,79.84,2.7089999999999996,2.292
2018-02-06,89.58,79.99,2.805,2.364
2018-02-07,90.25,79.58,2.8339999999999996,2.373
2018-02-08,90.23,79.38,2.8280000000000003,2.373
2018-02-09,90.44,79.48,2.8569999999999998,2.353
2018-02-10,,,,2.353
2018-02-11,,,2.8569999999999998,
2018-02-12,90.21,79.46,2.859,2.344
2018-02-13,89.7,79.44,2.833,2.323
2018-02-14,89.12,80.04,2.9130000000000003,2.372
2018-02-15,88.59,80.09,2.906,2.376
2018-02-16,89.1,79.63,2.873,2.319
2018-02-18,,,2.873,2.319
2018-02-19,89.1,,2.889,
2018-02-20,89.72,79.09,2.891,2.324
2018-02-21,90.0,78.75,2.952,2.354
2018-02-22,89.74,78.72,2.9189999999999996,2.299
2018-02-23,89.88,79.16,2.866,2.247
2018-02-25,,,2.875,
2018-02-26,89.85,78.86,2.864,2.254
2018-02-27,90.36,78.3,2.9010000000000002,2.272
2018-02-28,90.61,77.94,2.864,2.233
2018-03-01,90.32,77.93,2.8110000000000004,2.176
2018-03-02,89.94,77.63,2.8680000000000003,2.199
2018-03-03,,,,2.202
2018-03-04,,,2.8480000000000003,
2018-03-05,90.08,77.11,2.883,2.195
2018-03-06,89.62,77.64,2.886,2.2319999999999998
2018-03-07,89.64,77.46,2.8810000000000002,2.239
2018-03-08,90.18,77.54,2.8569999999999998,2.227
2018-03-09,90.09,78.05,2.8960000000000004,2.271
2018-03-11,,,2.905,
2018-03-12,89.89,77.86,2.866,2.239
2018-03-13,89.66,77.22,2.844,2.204
2018-03-14,89.7,77.21,2.819,2.16
2018-03-15,90.14,76.62,2.826,2.145
2018-03-16,90.23,76.36,2.845,2.1390000000000002
2018-03-18,,,2.855,
2018-03-19,89.77,76.48,2.855,2.169
2018-03-20,90.37,76.48,2.9,2.213
2018-03-21,89.78,77.51,2.8810000000000002,2.259
2018-03-22,89.86,77.33,2.823,2.178
2018-03-23,89.48,77.57,2.813,2.194
2018-03-25,,,2.821,
2018-03-26,89.03,77.79,2.852,2.233
2018-03-27,89.33,77.62,2.775,2.144
2018-03-28,90.06,77.38,2.783,2.122
2018-03-29,90.15,77.61,2.741,2.092
2018-03-30,89.97,,,
2018-04-01,,,2.761,
2018-04-02,90.05,77.43,2.733,2.114
2018-04-03,90.2,78.1,2.781,2.146
2018-04-04,90.14,78.31,2.8080000000000003,2.174
2018-04-05,90.46,78.43,2.8339999999999996,2.182
2018-04-06,90.11,78.18,2.775,2.144
2018-04-08,,,2.786,
2018-04-09,89.84,78.72,2.781,2.141
2018-04-10,89.59,79.37,2.801,2.184
2018-04-11,89.57,79.5,2.779,2.202
2018-04-12,89.75,79.43,2.843,2.285
2018-04-13,89.8,79.27,2.825,2.24
2018-04-15,,,2.843,2.244
2018-04-16,89.42,79.57,2.8289999999999997,2.274
2018-04-17,89.52,79.67,2.83,2.25
2018-04-18,89.62,79.2,2.875,2.286
2018-04-19,89.94,78.93,2.9139999999999997,2.32
2018-04-20,90.32,78.29,2.96,2.339
2018-04-22,,,2.968,2.339
2018-04-23,90.95,77.85,2.977,2.355
2018-04-24,90.77,77.95,3.0,2.355
2018-04-25,91.17,77.86,3.032,2.372
2018-04-26,91.56,77.68,2.983,2.351
2018-04-27,91.54,77.9,2.9589999999999996,2.3209999999999997
2018-04-29,,,2.9589999999999996,
2018-04-30,91.84,77.88,2.955,2.307
2018-05-01,92.45,77.82,2.968,2.3409999999999997
2018-05-02,92.51,77.66,2.9760000000000004,2.363
2018-05-03,92.41,77.82,2.948,2.325
2018-05-04,92.57,77.79,2.951,2.3280000000000003
2018-05-06,,,2.9530000000000003,
2018-05-07,92.75,77.61,2.952,2.327
2018-05-08,93.12,77.23,2.972,2.353
2018-05-09,93.04,77.8,3.0060000000000002,2.394
2018-05-10,92.65,78.32,2.964,2.396
2018-05-11,92.54,78.02,2.97,2.378
2018-05-13,,,2.975,
2018-05-14,92.59,78.11,3.002,2.425
2018-05-15,93.22,77.67,3.072,2.484
2018-05-16,93.39,78.19,3.1039999999999996,2.501
2018-05-17,93.47,78.1,3.115,2.52
2018-05-18,93.64,77.52,3.06,2.4859999999999998
2018-05-20,,,3.08,2.4859999999999998
2018-05-21,93.68,78.19,3.0580000000000003,
2018-05-22,93.61,78.0,3.063,2.499
2018-05-23,94.0,77.88,2.9930000000000003,2.443
2018-05-24,93.76,77.65,2.977,2.4130000000000003
2018-05-25,94.19,77.13,2.931,2.347
2018-05-28,94.19,,2.898,2.305
2018-05-29,94.83,76.82,2.79,2.19
2018-05-30,94.15,77.65,2.8569999999999998,2.265
2018-05-31,93.98,77.17,2.86,2.246
2018-06-01,94.19,77.16,2.9019999999999997,2.247
2018-06-03,,,2.906,
2018-06-04,94.02,77.32,2.944,2.2769999999999997
2018-06-05,93.9,77.09,2.926,2.253
2018-06-06,93.66,77.24,2.9739999999999998,2.3080000000000003
2018-06-07,93.4,77.07,2.9219999999999997,2.2840000000000003
2018-06-08,93.55,77.3,2.948,2.323
2018-06-10,,,2.952,
2018-06-11,93.58,77.0,2.952,2.306
2018-06-12,93.8,76.83,2.964,2.298
2018-06-13,93.71,77.01,2.9739999999999998,2.3169999999999997
2018-06-14,94.77,76.28,2.935,2.27
2018-06-15,94.79,75.83,2.9219999999999997,2.218
2018-06-17,,,2.9210000000000003,
2018-06-18,94.8,75.74,2.917,2.202
2018-06-19,95.08,75.26,2.897,2.162
2018-06-20,95.06,75.14,2.937,2.184
2018-06-21,94.74,75.09,2.8989999999999996,2.14
2018-06-22,94.52,75.33,2.895,2.124
2018-06-24,,,2.891,
2018-06-25,94.28,75.2,2.8819999999999997,2.095
2018-06-26,94.66,75.18,2.877,2.105
2018-06-27,95.27,74.98,2.827,2.094
2018-06-28,95.39,75.45,2.84,2.134
2018-06-29,94.64,76.1,2.86,2.167
2018-07-01,,,2.8560000000000003,
2018-07-02,95.03,75.84,2.8710000000000004,
2018-07-03,94.67,76.07,2.833,2.138
2018-07-04,94.67,,2.842,2.1630000000000003
2018-07-05,94.47,76.13,2.833,2.146
2018-07-06,94.04,76.42,2.824,2.129
2018-07-08,,,2.825,
2018-07-09,94.08,76.26,2.858,2.169
2018-07-10,94.15,76.19,2.867,2.15
2018-07-11,94.72,75.7,2.84,2.151
2018-07-12,94.81,76.01,2.8489999999999998,2.15
2018-07-13,94.75,75.93,2.8289999999999997,2.133
2018-07-15,,,2.8289999999999997,
2018-07-16,94.51,76.12,2.8560000000000003,2.138
2018-07-17,94.94,75.77,2.86,2.123
2018-07-18,95.08,75.93,2.875,2.149
2018-07-19,95.15,75.36,2.838,2.109
2018-07-20,94.45,76.03,2.895,2.175
2018-07-22,,,2.8930000000000002,
2018-07-23,94.67,75.9,2.96,2.222
2018-07-24,94.61,76.01,2.95,2.225
2018-07-25,94.36,76.64,2.9730000000000003,2.296
2018-07-26,94.75,76.47,2.9819999999999998,2.292
2018-07-27,94.67,76.5,2.958,2.296
2018-07-29,,,2.96,
2018-07-30,94.32,76.72,2.975,2.299
2018-07-31,94.49,76.85,2.9619999999999997,2.311
2018-08-01,94.62,76.89,3.0039999999999996,2.369
2018-08-02,95.16,76.78,2.986,2.367
2018-08-03,95.14,76.91,2.951,2.353
2018-08-05,,,2.9560000000000004,
2018-08-06,95.36,76.89,2.945,
2018-08-07,95.22,76.58,2.977,2.371
2018-08-08,95.05,76.8,2.964,2.36
2018-08-09,95.5,76.65,2.929,2.334
2018-08-10,96.36,76.05,2.873,2.302
2018-08-12,,,2.864,
2018-08-13,96.39,76.16,2.877,2.302
2018-08-14,96.73,76.55,2.9,2.32
2018-08-15,96.7,76.09,2.864,2.269
2018-08-16,96.64,76.01,2.87,2.256
2018-08-17,96.1,76.46,2.864,2.2680000000000002
2018-08-19,,,2.8680000000000003,
2018-08-20,95.9,76.67,2.819,2.252
2018-08-21,95.26,76.67,2.842,2.258
2018-08-22,95.15,76.96,2.821,2.258
2018-08-23,95.67,76.46,2.8280000000000003,2.26
2018-08-24,95.15,76.74,2.813,2.259
2018-08-26,,,2.821,
2018-08-27,94.78,77.11,2.846,2.298
2018-08-28,94.72,77.32,2.884,2.3209999999999997
2018-08-29,94.6,77.46,2.886,2.3209999999999997
2018-08-30,94.72,77.03,2.859,2.272
2018-08-31,95.14,76.65,2.86,2.228
2018-09-03,95.14,,2.862,
2018-09-04,95.44,75.85,2.898,2.235
2018-09-05,95.18,75.9,2.904,2.241
2018-09-06,95.02,76.09,2.878,2.2319999999999998
2018-09-07,95.36,75.98,2.9389999999999996,2.2880000000000003
2018-09-09,,,2.9419999999999997,
2018-09-10,95.15,75.98,2.935,2.286
2018-09-11,95.25,76.56,2.9810000000000003,2.339
2018-09-12,94.8,76.93,2.964,2.335
2018-09-13,94.52,76.94,2.9739999999999998,2.327
2018-09-14,94.93,76.68,3.0,2.345
2018-09-16,,,3.0,
2018-09-17,94.5,76.71,2.9939999999999998,2.342
2018-09-18,94.64,77.02,3.057,2.388
2018-09-19,94.54,77.38,3.0660000000000003,2.421
2018-09-20,93.91,77.47,3.065,2.421
2018-09-21,94.22,77.37,3.0660000000000003,2.43
2018-09-23,,,3.0660000000000003,
2018-09-24,94.19,77.21,3.089,2.45
2018-09-25,94.13,77.2,3.0980000000000003,2.46
2018-09-26,94.19,76.82,3.048,2.416
2018-09-27,94.89,76.68,3.056,2.423
2018-09-28,95.13,77.44,3.065,2.427
2018-09-30,,,3.069,
2018-10-01,95.3,78.05,3.0860000000000003,2.506
2018-10-02,95.51,77.98,3.0610000000000004,2.464
2018-10-03,95.76,77.68,3.181,2.551
2018-10-04,95.75,77.38,3.187,2.559
2018-10-05,95.62,77.22,3.233,2.6010000000000004
2018-10-08,95.76,77.16,3.2310000000000003,
2018-10-09,95.67,77.22,3.2060000000000004,2.57
2018-10-10,95.51,76.61,3.174,2.535
2018-10-11,95.02,76.73,3.1460000000000004,2.502
2018-10-12,95.22,76.71,3.167,2.499
2018-10-14,,,3.159,
2018-10-15,95.06,76.97,3.156,2.502
2018-10-16,95.05,77.29,3.1630000000000003,2.502
2018-10-17,95.58,76.8,3.207,2.524
2018-10-18,95.9,76.43,3.177,2.499
2018-10-19,95.71,76.29,3.196,2.5
2018-10-21,,,3.1919999999999997,
2018-10-22,96.01,76.32,3.2,2.485
2018-10-23,95.96,76.43,3.1710000000000003,2.449
2018-10-24,96.43,76.61,3.111,2.4419999999999997
2018-10-25,96.68,76.48,3.1260000000000003,2.452
2018-10-26,96.36,76.24,3.077,2.394
2018-10-28,,,3.083,
2018-10-29,96.58,76.15,3.089,2.396
2018-10-30,97.01,76.26,3.1189999999999998,2.454
2018-10-31,97.13,75.99,3.1489999999999996,2.4930000000000003
2018-11-01,96.28,76.42,3.134,2.481
2018-11-02,96.54,76.31,3.22,2.5340000000000003
2018-11-04,,,3.21,
2018-11-05,96.28,76.27,3.201,2.517
2018-11-06,96.32,76.21,3.2310000000000003,2.5340000000000003
2018-11-07,96.0,76.24,3.237,2.5380000000000003
2018-11-08,96.72,76.03,3.239,2.545
2018-11-09,96.91,75.7,3.1860000000000004,2.5069999999999997
2018-11-12,97.54,75.49,3.1510000000000002,
2018-11-13,97.3,75.55,3.141,2.457
2018-11-14,96.8,75.53,3.127,2.436
2018-11-15,96.93,75.87,3.11,2.3890000000000002
2018-11-16,96.47,76.05,3.065,2.363
2018-11-18,,,3.057,
2018-11-19,96.19,75.92,3.063,2.3569999999999998
2018-11-20,96.84,75.17,3.0610000000000004,2.35
2018-11-21,96.71,75.57,3.065,2.3609999999999998
2018-11-22,96.71,,3.065,2.369
2018-11-23,96.92,75.61,3.0460000000000003,2.339
2018-11-25,,,3.048,
2018-11-26,97.07,75.46,3.0589999999999997,2.354
2018-11-27,97.37,75.2,3.0589999999999997,2.338
2018-11-28,96.79,75.33,3.0610000000000004,2.3280000000000003
2018-11-29,96.78,75.31,3.032,2.3040000000000003
2018-11-30,97.27,75.24,2.9930000000000003,2.2680000000000002
2018-12-02,,,3.0389999999999997,
2018-12-03,97.04,75.77,2.966,2.2359999999999998
2018-12-04,96.97,75.39,2.915,2.171
2018-12-05,97.07,,2.917,2.135
2018-12-06,96.81,74.73,2.892,2.092
2018-12-07,96.51,75.05,2.858,2.075
2018-12-09,,,2.8289999999999997,
2018-12-10,97.22,74.63,2.863,2.06
2018-12-11,97.39,74.66,2.8789999999999996,2.081
2018-12-12,97.04,74.88,2.911,2.134
2018-12-13,97.06,74.88,2.9130000000000003,2.1590000000000003
2018-12-14,97.44,74.7,2.895,2.101
2018-12-16,,,2.8930000000000002,
2018-12-17,97.1,74.57,2.8569999999999998,2.042
2018-12-18,97.1,74.25,2.823,2.015
2018-12-19,97.03,74.16,2.762,1.9609999999999999
2018-12-20,96.28,74.05,2.8080000000000003,2.0140000000000002
2018-12-21,96.96,73.52,2.7880000000000003,2.0269999999999997
2018-12-23,,,2.7880000000000003,
2018-12-24,96.55,73.46,2.737,1.9809999999999999
2018-12-25,96.55,,2.7510000000000003,
2018-12-26,97.05,73.66,2.81,
2018-12-27,96.48,73.39,2.7739999999999996,1.994
2018-12-28,96.4,73.33,2.716,1.956
2018-12-30,,,2.716,
2018-12-31,96.17,73.33,2.6860000000000004,1.965
2019-01-01,96.17,,2.6860000000000004,
2019-01-02,96.82,73.59,2.633,1.902
2019-01-03,96.31,74.12,2.552,1.824
2019-01-04,96.18,74.77,2.668,1.93
2019-01-06,,,2.668,
2019-01-07,95.67,75.2,2.698,1.9569999999999999
2019-01-08,95.9,75.32,2.73,1.9680000000000002
2019-01-09,95.22,75.7,2.7119999999999997,1.9780000000000002
2019-01-10,95.54,75.54,2.7460000000000004,1.986
2019-01-11,95.67,75.37,2.699,1.959
2019-01-13,,,2.699,
2019-01-14,95.61,75.3,2.7060000000000004,1.964
2019-01-15,96.04,75.36,2.718,1.9709999999999999
2019-01-16,96.06,75.42,2.727,1.995
2019-01-17,96.06,75.31,2.75,1.9980000000000002
2019-01-18,96.34,75.41,2.7880000000000003,2.036
2019-01-21,96.34,,2.773,2.0180000000000002
2019-01-22,96.3,74.89,2.741,1.97
2019-01-23,96.12,74.93,2.75,1.97
2019-01-24,96.6,74.9,2.716,1.932
2019-01-25,95.79,75.66,2.759,1.9769999999999999
2019-01-27,,,2.755,
2019-01-28,95.75,75.4,2.748,1.963
2019-01-29,95.82,75.34,2.71,1.9409999999999998
2019-01-30,95.34,76.05,2.678,1.913
2019-01-31,95.58,76.16,2.633,1.879
2019-02-01,95.58,76.33,2.6839999999999997,1.959
2019-02-03,,,2.6910000000000003,
2019-02-04,95.85,76.25,2.725,1.963
2019-02-05,96.07,76.15,2.7039999999999997,1.939
2019-02-06,96.39,75.69,2.7,1.9240000000000002
2019-02-07,96.51,75.16,2.657,1.8769999999999998
2019-02-08,96.64,75.31,2.634,1.881
2019-02-10,,,2.634,
2019-02-11,97.06,75.15,2.654,1.903
2019-02-12,96.71,75.54,2.6860000000000004,1.9180000000000001
2019-02-13,97.13,75.42,2.7089999999999996,1.935
2019-02-14,96.98,75.23,2.655,1.876
2019-02-15,96.9,75.5,2.6639999999999997,1.895
2019-02-18,96.9,,2.673,
2019-02-19,96.52,75.68,2.636,1.89
2019-02-20,96.45,75.9,2.648,1.895
2019-02-21,96.61,75.58,2.695,1.9240000000000002
2019-02-22,96.51,76.13,2.654,1.891
2019-02-24,,,2.6660000000000004,
2019-02-25,96.41,75.83,2.668,1.895
2019-02-26,96.0,75.94,2.638,1.8659999999999999
2019-02-27,96.15,76.03,2.6860000000000004,1.915
2019-02-28,96.16,75.92,2.717,1.943
2019-03-01,96.53,75.2,2.759,1.9380000000000002
2019-03-03,,,2.766,
2019-03-04,96.68,75.16,2.7239999999999998,1.896
2019-03-05,96.87,74.89,2.719,1.88
2019-03-06,96.87,74.4,2.693,1.827
2019-03-07,97.67,74.35,2.641,1.7630000000000001
2019-03-08,97.31,74.54,2.63,1.765
2019-03-10,,,2.63,
2019-03-11,97.22,74.66,2.641,1.755
2019-03-12,96.94,74.88,2.6,1.7380000000000002
2019-03-13,96.55,75.2,2.625,1.766
2019-03-14,96.78,75.0,2.63,1.757
2019-03-15,96.59,74.92,2.591,1.716
2019-03-17,,,2.594,
2019-03-18,96.52,74.99,2.605,1.716
2019-03-19,96.38,75.07,2.6180000000000003,1.7280000000000002
2019-03-20,95.76,75.18,2.524,1.6669999999999998
2019-03-21,96.5,74.82,2.539,1.6680000000000001
2019-03-22,96.65,74.45,2.437,1.597
2019-03-24,,,2.451,
2019-03-25,96.57,74.61,2.405,1.55
2019-03-26,96.74,74.72,2.425,1.5759999999999998
2019-03-27,96.77,74.56,2.381,1.5319999999999998
2019-03-28,97.2,74.41,2.391,1.5630000000000002
2019-03-29,97.28,74.96,2.407,1.617
2019-03-31,,,2.428,
2019-04-01,97.23,75.13,2.503,1.703
2019-04-02,97.36,74.96,2.472,1.6669999999999998
2019-04-03,97.09,74.95,2.528,1.7109999999999999
2019-04-04,97.31,74.83,2.513,1.7
2019-04-05,97.39,74.67,2.499,1.7
2019-04-07,,,2.503,
2019-04-08,97.05,75.1,2.52,1.735
2019-04-09,97.01,75.02,2.502,1.73
2019-04-10,96.95,75.08,2.465,1.682
2019-04-11,97.18,74.73,2.499,1.7209999999999999
2019-04-12,96.97,75.04,2.562,1.7830000000000001
2019-04-14,,,2.556,
2019-04-15,96.94,74.79,2.556,1.756
2019-04-16,97.04,74.89,2.592,1.7830000000000001
2019-04-17,97.01,74.94,2.594,1.8019999999999998
2019-04-18,97.47,74.73,2.56,1.766
2019-04-19,97.38,,,
2019-04-21,,,2.56,
2019-04-22,97.29,74.91,2.5869999999999997,1.787
2019-04-23,97.64,74.45,2.569,1.75
2019-04-24,98.17,74.12,2.5180000000000002,1.676
2019-04-25,98.2,74.16,2.5340000000000003,1.705
2019-04-26,98.01,74.26,2.5,1.6869999999999998
2019-04-29,97.86,74.32,2.5269999999999997,1.723
2019-04-30,97.48,74.66,2.504,1.712
2019-05-01,97.69,74.42,2.502,1.703
2019-05-02,97.83,74.22,2.545,1.7619999999999998
2019-05-03,97.52,74.48,2.53,1.765
2019-05-05,,,2.53,
2019-05-06,97.52,74.31,2.5,1.736
2019-05-07,97.63,74.23,2.448,1.685
2019-05-08,97.62,74.2,2.485,1.7069999999999999
2019-05-09,97.37,74.25,2.4530000000000003,1.68
2019-05-10,97.33,74.51,2.4730000000000003,1.733
2019-05-12,,,2.435,
2019-05-13,97.32,74.19,2.403,1.665
2019-05-14,97.53,74.28,2.414,1.692
2019-05-15,97.57,74.37,2.377,1.6680000000000001
2019-05-16,97.86,74.27,2.394,1.679
2019-05-17,98.0,74.26,2.3930000000000002,1.689
2019-05-19,,,2.401,
2019-05-20,97.93,74.46,2.419,
2019-05-21,98.06,74.6,2.428,1.7619999999999998
2019-05-22,98.04,74.42,2.38,1.716
2019-05-23,97.86,74.21,2.322,1.641
2019-05-24,97.61,74.42,2.324,1.614
2019-05-27,97.61,,2.31,1.6
2019-05-28,97.95,74.14,2.267,1.575
2019-05-29,98.14,73.98,2.262,1.58
2019-05-30,98.14,74.03,2.217,1.5519999999999998
2019-05-31,97.75,73.94,2.133,1.4880000000000002
2019-06-02,,,2.125,
2019-06-03,97.14,74.4,2.075,1.419
2019-06-04,97.07,74.65,2.121,1.476
2019-06-05,97.32,74.5,2.131,1.4480000000000002
2019-06-06,97.04,74.83,2.121,1.459
2019-06-07,96.54,75.33,2.084,1.462
2019-06-09,,,2.121,
2019-06-10,96.76,75.35,2.15,1.5219999999999998
2019-06-11,96.69,75.27,2.145,1.527
2019-06-12,97.0,74.96,2.122,1.4969999999999999
2019-06-13,97.01,75.03,2.093,1.45
2019-06-14,97.57,74.46,2.084,1.435
2019-06-16,,,2.092,
2019-06-17,97.56,74.56,2.0909999999999997,1.454
2019-06-18,97.64,74.74,2.0580000000000003,1.4240000000000002
2019-06-19,97.12,75.26,2.029,1.4240000000000002
2019-06-20,96.63,75.79,2.023,1.4669999999999999
2019-06-21,96.22,75.57,2.059,1.484
2019-06-23,,,2.059,
2019-06-24,95.98,75.86,2.0180000000000002,1.4609999999999999
2019-06-25,96.14,75.95,1.9880000000000002,1.436
2019-06-26,96.21,76.2,2.05,1.5019999999999998
2019-06-27,96.19,76.34,2.0140000000000002,1.474
2019-06-28,96.13,76.29,2.0069999999999997,1.466
2019-06-30,,,2.045,
2019-07-01,96.84,76.12,2.033,
2019-07-02,96.73,76.29,1.976,1.4669999999999999
2019-07-03,96.77,76.51,1.953,1.456
2019-07-04,96.77,,1.9480000000000002,1.47
2019-07-05,97.29,76.43,2.039,1.571
2019-07-07,,,2.043,
2019-07-08,97.38,76.38,2.048,1.58
2019-07-09,97.49,76.15,2.072,1.584
2019-07-10,97.1,76.44,2.061,1.5859999999999999
2019-07-11,97.05,76.5,2.1430000000000002,1.63
2019-07-12,96.81,76.64,2.124,1.609
2019-07-14,,,2.124,
2019-07-15,96.93,76.64,2.09,1.5919999999999999
2019-07-16,97.39,76.42,2.106,1.5859999999999999
2019-07-17,97.22,76.63,2.043,1.528
