Date,PHLX Yen,PHLX Swiss Franc,Japan 10Y,Switzerland 10Y
2016-03-17,89.78,103.37,-0.044000000000000004,-0.284
2016-03-18,89.64,103.16,-0.09699999999999999,-0.29600000000000004
2016-03-21,89.32,103.08,,-0.318
2016-03-22,89.01,102.79,-0.095,-0.327
2016-03-23,88.98,102.5,-0.095,-0.312
2016-03-24,88.6,102.46,-0.083,-0.33299999999999996
2016-03-25,,,-0.09,
2016-03-28,88.13,102.67,-0.08800000000000001,
2016-03-29,88.76,103.39,-0.081,-0.332
2016-03-30,88.95,103.62,-0.087,-0.34
2016-03-31,88.83,103.99,-0.042,-0.33399999999999996
2016-04-01,89.59,104.37,-0.063,-0.336
2016-04-04,89.84,104.29,-0.08,-0.36
2016-04-05,90.65,104.58,-0.063,-0.363
2016-04-06,91.1,104.59,-0.055,-0.373
2016-04-07,92.43,104.61,-0.053,-0.387
2016-04-08,92.52,104.88,-0.078,-0.355
2016-04-11,92.64,104.78,-0.079,-0.361
2016-04-12,92.12,104.7,-0.091,-0.355
2016-04-13,91.48,103.41,-0.08,-0.34299999999999997
2016-04-14,91.42,103.41,-0.084,-0.337
2016-04-15,91.94,103.31,-0.105,-0.35
2016-04-18,91.91,103.7,-0.113,-0.33799999999999997
2016-04-19,91.54,103.97,-0.12,-0.32899999999999996
2016-04-20,91.07,102.87,-0.13,-0.332
2016-04-21,91.37,102.55,-0.11,-0.282
2016-04-22,89.45,102.18,-0.11699999999999999,-0.272
2016-04-25,89.92,102.55,-0.071,-0.24600000000000002
2016-04-26,89.81,102.72,-0.096,-0.21100000000000002
2016-04-27,89.76,102.99,-0.059000000000000004,-0.23600000000000002
2016-04-28,92.48,103.47,-0.076,-0.262
2016-04-29,94.02,104.22,-0.07400000000000001,-0.25
2016-05-02,93.96,104.74,-0.10400000000000001,-0.244
2016-05-03,93.8,104.78,,-0.28
2016-05-04,93.46,104.42,,-0.264
2016-05-05,93.24,103.32,,-0.29600000000000004
2016-05-06,93.37,102.82,-0.11,-0.29600000000000004
2016-05-09,92.28,102.96,-0.102,-0.304
2016-05-10,91.52,102.47,-0.086,-0.311
2016-05-11,92.26,102.99,-0.094,-0.298
2016-05-12,91.68,103.04,-0.105,-0.304
2016-05-13,92.05,102.52,-0.10800000000000001,-0.315
2016-05-16,91.72,102.27,-0.107,
2016-05-17,91.64,101.98,-0.109,-0.312
2016-05-18,90.75,101.26,-0.099,-0.305
2016-05-19,90.94,100.92,-0.073,-0.311
2016-05-20,90.81,100.99,-0.096,-0.293
2016-05-23,91.56,101.05,-0.095,-0.293
2016-05-24,90.92,100.68,-0.09699999999999999,-0.273
2016-05-25,90.76,100.89,-0.095,-0.293
2016-05-26,91.11,101.09,-0.105,-0.318
2016-05-27,90.72,100.52,-0.11199999999999999,-0.316
2016-05-30,,,-0.111,-0.303
2016-05-31,90.33,100.62,-0.114,-0.311
2016-06-01,91.3,101.19,-0.114,-0.391
2016-06-02,91.86,100.98,-0.10800000000000001,-0.384
2016-06-03,93.86,102.48,-0.098,-0.39899999999999997
2016-06-06,92.96,103.01,-0.115,-0.40299999999999997
2016-06-07,93.16,103.59,-0.11699999999999999,-0.43200000000000005
2016-06-08,93.46,104.26,-0.107,-0.41200000000000003
2016-06-09,93.43,103.66,-0.122,-0.436
2016-06-10,93.51,103.7,-0.147,-0.45399999999999996
2016-06-13,94.21,103.72,-0.158,-0.473
2016-06-14,94.34,103.78,-0.163,-0.478
2016-06-15,94.34,104.02,-0.187,-0.505
2016-06-16,95.89,103.65,-0.19699999999999998,-0.531
2016-06-17,96.01,104.19,-0.14800000000000002,-0.511
2016-06-20,96.27,103.95,-0.14400000000000002,-0.428
2016-06-21,95.46,103.92,-0.138,-0.431
2016-06-22,95.46,103.92,-0.138,-0.39899999999999997
2016-06-23,93.63,104.0,-0.13699999999999998,-0.375
2016-06-24,97.85,102.84,-0.191,-0.457
2016-06-27,98.09,102.2,-0.19399999999999998,-0.512
2016-06-28,97.32,101.86,-0.221,-0.511
2016-06-29,97.13,102.05,-0.23,-0.516
2016-06-30,96.86,102.48,-0.225,-0.5660000000000001
2016-07-01,97.54,102.78,-0.248,-0.584
2016-07-04,,,-0.245,-0.58
2016-07-05,98.26,102.31,-0.24600000000000002,-0.602
2016-07-06,98.68,102.56,-0.265,-0.602
2016-07-07,99.24,102.14,-0.272,-0.58
2016-07-08,99.42,101.71,-0.28,-0.596
2016-07-11,97.26,101.76,-0.273,-0.628
2016-07-12,95.49,101.12,-0.271,-0.601
2016-07-13,95.73,101.52,-0.275,-0.591
2016-07-14,94.9,101.94,-0.262,-0.555
2016-07-15,95.33,101.79,-0.22699999999999998,-0.557
2016-07-18,94.17,101.79,,-0.573
2016-07-19,94.26,101.46,-0.226,-0.539
2016-07-20,93.32,101.27,-0.233,-0.534
2016-07-21,94.52,101.44,-0.228,-0.51
2016-07-22,94.25,101.33,-0.22399999999999998,-0.506
2016-07-25,94.48,101.44,-0.237,-0.518
2016-07-26,95.54,100.76,-0.248,-0.529
2016-07-27,94.91,101.5,-0.29100000000000004,-0.542
2016-07-28,95.0,101.97,-0.271,-0.557
2016-07-29,97.97,103.13,-0.16699999999999998,-0.5770000000000001
2016-08-01,97.64,103.16,-0.133,-0.562
2016-08-02,99.13,103.72,-0.053,-0.522
2016-08-03,98.81,102.75,-0.081,-0.518
2016-08-04,98.82,102.69,-0.077,-0.535
2016-08-05,98.21,101.96,-0.08800000000000001,-0.523
2016-08-06,,,-0.092,-0.547
2016-08-08,97.62,101.76,-0.048,-0.53
2016-08-09,98.16,101.9,-0.081,-0.511
2016-08-10,98.89,102.59,-0.099,-0.535
2016-08-11,98.1,102.5,,-0.532
2016-08-12,98.7,102.6,-0.10099999999999999,-0.552
2016-08-13,,,-0.10300000000000001,-0.555
2016-08-14,,,-0.10300000000000001,-0.555
2016-08-15,98.75,102.79,-0.079,-0.524
2016-08-16,99.72,103.95,-0.09300000000000001,-0.479
2016-08-17,99.75,103.89,-0.075,-0.498
2016-08-18,100.09,104.77,-0.076,-0.506
2016-08-19,99.81,104.14,-0.083,-0.488
2016-08-22,99.71,103.92,-0.069,-0.5
2016-08-23,99.75,103.81,-0.086,-0.518
2016-08-24,99.56,103.41,-0.077,-0.524
2016-08-25,99.46,103.33,-0.083,-0.516
2016-08-26,98.2,102.22,-0.068,-0.516
2016-08-29,98.11,102.25,-0.065,-0.498
2016-08-30,97.1,101.68,-0.071,-0.499
2016-08-31,96.7,101.66,-0.068,-0.48100000000000004
2016-09-01,96.84,102.05,-0.052000000000000005,-0.47100000000000003
2016-09-02,96.37,101.96,-0.02,-0.46399999999999997
2016-09-05,,,-0.019,-0.46299999999999997
2016-09-06,97.98,103.14,-0.017,-0.507
2016-09-07,98.3,103.11,-0.049,-0.512
2016-09-08,97.6,102.81,-0.034,-0.505
2016-09-09,97.38,102.53,-0.013000000000000001,-0.44299999999999995
2016-09-12,98.18,102.9,-0.008,-0.385
2016-09-13,97.51,102.33,-0.013000000000000001,-0.384
2016-09-14,97.62,102.73,-0.013000000000000001,-0.386
2016-09-15,97.95,102.9,-0.036000000000000004,-0.359
2016-09-16,97.77,102.0,-0.034,-0.40399999999999997
2016-09-17,,,-0.037000000000000005,-0.401
2016-09-19,98.12,102.03,,-0.37799999999999995
2016-09-20,98.31,102.16,-0.053,-0.43
2016-09-21,99.67,102.71,-0.023,-0.435
2016-09-22,99.22,103.2,,-0.47600000000000003
2016-09-23,99.01,103.07,-0.048,-0.48
2016-09-24,,,-0.049,-0.488
2016-09-25,,,-0.049,-0.488
2016-09-26,99.66,103.18,-0.052000000000000005,-0.508
2016-09-27,99.61,103.05,-0.07400000000000001,-0.5479999999999999
2016-09-28,99.34,102.98,-0.087,-0.5489999999999999
2016-09-29,98.96,103.53,-0.08199999999999999,-0.5589999999999999
2016-09-30,98.68,102.95,-0.078,-0.5710000000000001
2016-10-03,98.44,102.74,-0.067,-0.5579999999999999
2016-10-04,97.21,102.13,-0.065,-0.535
2016-10-05,96.61,102.62,-0.059000000000000004,-0.488
2016-10-06,96.15,101.93,-0.057,-0.512
2016-10-07,97.14,102.31,-0.062,-0.513
2016-10-10,96.52,101.77,,-0.486
2016-10-11,96.6,101.13,-0.048,-0.514
2016-10-12,95.97,100.97,-0.057,-0.486
2016-10-13,96.46,101.4,-0.059000000000000004,-0.504
2016-10-14,95.96,100.97,-0.054000000000000006,-0.478
2016-10-15,,,-0.055999999999999994,-0.461
2016-10-17,96.26,101.14,-0.055,-0.466
2016-10-18,96.28,101.02,-0.05,-0.488
2016-10-19,96.68,101.06,-0.055,-0.499
2016-10-20,96.19,100.75,-0.061,-0.505
2016-10-21,96.3,100.66,-0.059000000000000004,-0.495
2016-10-24,95.95,100.65,-0.053,-0.501
2016-10-25,95.93,100.56,-0.064,-0.496
2016-10-26,95.7,100.65,-0.065,-0.451
2016-10-27,95.04,100.63,-0.055,-0.387
2016-10-28,95.5,101.24,-0.044000000000000004,-0.40299999999999997
2016-10-31,95.4,101.12,-0.049,-0.396
2016-11-01,96.06,102.53,-0.048,-0.35
2016-11-02,96.78,102.75,-0.057999999999999996,-0.365
2016-11-03,97.12,102.67,,-0.33799999999999997
2016-11-04,96.97,103.26,-0.06,-0.35700000000000004
2016-11-07,95.7,102.63,-0.051,-0.32299999999999995
2016-11-08,95.77,102.56,-0.064,-0.33399999999999996
2016-11-09,94.57,101.58,-0.077,-0.322
2016-11-10,93.64,101.31,-0.043,-0.21600000000000003
2016-11-11,93.74,101.22,-0.032,-0.175
2016-11-14,92.25,100.2,-0.013000000000000001,-0.106
2016-11-15,91.61,99.86,0.006,-0.127
2016-11-16,91.73,99.7,0.023,-0.11599999999999999
2016-11-17,90.78,99.28,0.01,-0.109
2016-11-18,90.25,98.99,0.04,-0.113
2016-11-21,90.27,99.13,0.027999999999999997,-0.165
2016-11-22,90.0,98.89,0.03,-0.187
2016-11-23,88.92,98.33,,-0.136
2016-11-24,,,0.034,-0.161
2016-11-25,88.53,98.58,0.037000000000000005,-0.165
2016-11-28,89.34,98.68,0.017,-0.20600000000000002
2016-11-29,88.98,98.84,0.013999999999999999,-0.175
2016-11-30,87.38,98.35,0.02,-0.175
2016-12-01,87.66,98.97,0.025,-0.10300000000000001
2016-12-02,88.11,98.97,0.04,-0.151
2016-12-05,87.82,99.32,0.03,-0.11199999999999999
2016-12-06,87.67,99.02,0.052000000000000005,-0.102
2016-12-07,87.97,99.27,0.037000000000000005,-0.11
2016-12-08,87.69,98.37,0.047,-0.086
2016-12-09,86.71,98.33,0.055999999999999994,-0.092
2016-12-12,87.02,98.67,0.07200000000000001,-0.048
2016-12-13,86.83,98.81,0.087,-0.078
2016-12-14,85.44,97.97,0.062,-0.107
2016-12-15,84.59,97.09,0.083,-0.077
2016-12-16,84.79,97.41,0.08,-0.099
2016-12-19,85.37,97.27,0.08,-0.11900000000000001
2016-12-20,84.82,97.19,0.069,-0.11
2016-12-21,85.11,97.38,0.062,-0.113
2016-12-22,85.09,97.5,0.055,-0.151
2016-12-23,85.28,97.33,,-0.157
2016-12-26,,,0.057999999999999996,
2016-12-27,85.16,97.27,0.063,-0.18100000000000002
2016-12-28,85.45,97.25,0.06,-0.182
2016-12-29,85.77,97.75,0.044000000000000004,-0.22899999999999998
2016-12-30,85.48,98.24,0.049,-0.20600000000000002
2017-01-02,,,,-0.188
2017-01-03,84.97,97.34,,-0.179
2017-01-04,85.3,97.87,0.065,-0.187
2017-01-05,86.7,99.05,0.059000000000000004,-0.2
2017-01-06,85.46,98.28,0.055999999999999994,-0.185
2017-01-09,86.35,98.56,,-0.21
2017-01-10,86.38,98.35,0.057999999999999996,-0.23
2017-01-11,86.7,98.62,0.06,-0.17
2017-01-12,87.22,98.92,0.049,-0.18600000000000003
2017-01-13,87.32,99.2,0.05,-0.16
2017-01-16,,,0.053,-0.179
2017-01-17,88.8,99.83,0.049,-0.166
2017-01-18,87.29,99.26,0.055,-0.139
2017-01-19,87.03,99.39,0.075,-0.08900000000000001
2017-01-20,87.24,99.82,0.066,-0.084
2017-01-23,88.71,100.33,0.057,-0.10800000000000001
2017-01-24,87.83,99.91,0.045,-0.10400000000000001
2017-01-25,88.24,100.08,0.07,-0.067
2017-01-26,87.25,99.95,0.08800000000000001,-0.048
2017-01-27,86.88,100.01,0.08,-0.07
2017-01-30,87.9,100.47,0.083,-0.08800000000000001
2017-01-31,88.6,101.03,0.08800000000000001,-0.067
2017-02-01,88.3,100.72,0.094,-0.028999999999999998
2017-02-02,88.62,100.73,0.105,-0.053
2017-02-03,88.82,100.75,0.098,-0.073
2017-02-06,89.47,100.89,0.102,-0.08900000000000001
2017-02-07,88.98,100.24,0.1,-0.092
2017-02-08,89.32,100.5,0.096,-0.132
2017-02-09,88.28,99.87,0.085,-0.14
2017-02-10,88.34,99.73,0.087,-0.127
2017-02-13,87.94,99.41,0.091,-0.122
2017-02-14,87.51,99.38,0.095,-0.092
2017-02-15,87.6,99.45,0.091,-0.10300000000000001
2017-02-16,88.3,100.25,0.095,-0.12300000000000001
2017-02-17,88.62,99.73,0.092,-0.155
2017-02-20,,,0.09300000000000001,-0.146
2017-02-21,87.98,99.04,0.095,-0.134
2017-02-22,88.22,98.98,0.085,-0.168
2017-02-23,88.78,99.35,0.076,-0.187
2017-02-24,89.33,99.27,0.061,-0.212
2017-02-27,88.71,99.1,0.05,-0.21600000000000003
2017-02-28,88.65,99.39,0.053,-0.24
2017-03-01,87.93,99.13,0.062,-0.203
2017-03-02,87.4,98.69,0.069,-0.177
2017-03-03,87.69,99.18,0.076,-0.132
2017-03-06,87.8,98.78,0.076,-0.127
2017-03-07,87.73,98.7,0.07,-0.135
2017-03-08,87.39,98.54,0.076,-0.08
2017-03-09,87.03,98.83,0.092,-0.027000000000000003
2017-03-10,87.11,98.92,0.09,0.032
2017-03-13,87.04,99.28,0.091,0.023
2017-03-14,87.14,98.97,0.08900000000000001,0.001
2017-03-15,88.2,99.94,0.096,-0.053
2017-03-16,88.25,100.36,0.076,-0.031
2017-03-17,88.75,100.14,0.076,-0.024
2017-03-18,,,0.07200000000000001,-0.024
2017-03-20,88.84,100.14,,-0.018000000000000002
2017-03-21,89.51,100.58,0.065,-0.006
2017-03-22,89.95,100.86,0.057999999999999996,-0.025
2017-03-23,90.14,100.71,0.055999999999999994,-0.021
2017-03-24,89.67,100.85,0.064,-0.028999999999999998
2017-03-26,,,0.063,-0.028999999999999998
2017-03-27,90.39,101.46,0.059000000000000004,-0.044000000000000004
2017-03-28,90.0,100.79,0.061,-0.067
2017-03-29,90.09,100.38,0.057999999999999996,-0.124
2017-03-30,89.41,99.89,0.063,-0.10400000000000001
2017-03-31,89.77,99.71,0.071,-0.107
2017-04-02,,,0.068,
2017-04-03,90.16,99.84,0.075,-0.11800000000000001
2017-04-04,90.3,99.8,0.065,-0.136
2017-04-05,90.32,99.53,0.065,-0.142
2017-04-06,90.26,99.48,0.063,-0.14
2017-04-07,90.03,99.1,0.05,-0.158
2017-04-09,,,0.06,
2017-04-10,90.19,99.17,0.051,-0.175
2017-04-11,91.23,99.26,0.04,-0.168
2017-04-12,91.78,99.75,0.022000000000000002,-0.177
2017-04-13,91.65,99.43,0.024,-0.19
2017-04-14,,,0.015,
2017-04-16,,,0.01,
2017-04-17,91.71,99.58,0.006999999999999999,-0.18100000000000002
2017-04-18,92.2,100.37,0.013999999999999999,-0.214
2017-04-19,91.89,100.2,0.005,-0.21100000000000002
2017-04-20,91.45,100.15,0.015,-0.198
2017-04-21,91.73,100.42,0.016,-0.215
2017-04-22,,,0.013999999999999999,-0.198
2017-04-24,91.13,100.43,0.023,-0.135
2017-04-25,90.01,100.7,0.019,-0.10099999999999999
2017-04-26,90.03,100.67,0.023,-0.09699999999999999
2017-04-27,89.87,100.63,0.019,-0.122
2017-04-28,89.65,100.48,0.016,-0.12300000000000001
2017-04-30,,,0.013999999999999999,
2017-05-01,89.42,100.4,0.016,
2017-05-02,89.27,100.83,0.021,-0.128
2017-05-03,88.74,100.54,,-0.127
2017-05-04,88.91,101.37,0.019,-0.08
2017-05-05,88.71,101.3,,-0.063
2017-05-07,,,0.027999999999999997,-0.04
2017-05-08,88.31,100.16,0.03,-0.067
2017-05-09,87.74,99.27,0.035,-0.038
2017-05-10,87.47,99.09,0.043,-0.044000000000000004
2017-05-11,87.84,99.23,0.052000000000000005,-0.042
2017-05-12,88.24,99.89,0.044000000000000004,-0.061
2017-05-14,,,0.04,
2017-05-15,88.03,100.35,0.040999999999999995,-0.061
2017-05-16,88.43,101.44,0.045,-0.057
2017-05-17,90.3,102.17,0.044000000000000004,-0.09699999999999999
2017-05-18,89.67,102.02,0.046,-0.11800000000000001
2017-05-19,89.87,102.79,0.039,-0.11199999999999999
2017-05-21,,,0.04,
2017-05-22,89.87,102.75,0.048,-0.1
2017-05-23,89.46,102.47,0.047,-0.114
2017-05-24,89.66,102.75,0.049,-0.11800000000000001
2017-05-25,89.44,102.76,0.048,
2017-05-26,89.82,102.7,0.036000000000000004,-0.136
2017-05-28,,,0.038,
2017-05-29,,,0.040999999999999995,-0.147
2017-05-30,90.23,102.61,0.039,-0.166
2017-05-31,90.29,103.33,0.045,-0.171
2017-06-01,89.8,102.95,0.044000000000000004,-0.175
2017-06-02,90.58,103.89,0.054000000000000006,-0.185
2017-06-04,,,0.05,
2017-06-05,90.52,103.62,0.051,-0.16
2017-06-06,91.41,103.96,0.046,-0.18600000000000003
2017-06-07,91.05,103.59,0.048,-0.184
2017-06-08,91.02,103.4,0.071,-0.182
2017-06-09,90.62,103.16,0.055999999999999994,-0.174
2017-06-11,,,0.057999999999999996,
2017-06-12,91.02,103.24,0.061,-0.187
2017-06-13,90.87,103.26,0.066,-0.172
2017-06-14,91.23,102.98,0.066,-0.182
2017-06-15,90.16,102.53,0.055,-0.161
2017-06-16,90.17,102.73,0.055999999999999994,-0.154
2017-06-18,,,0.055,
2017-06-19,89.65,102.53,0.055999999999999994,-0.147
2017-06-20,89.72,102.56,0.055999999999999994,-0.152
2017-06-21,89.77,102.82,0.055,-0.15
2017-06-22,89.86,102.91,0.055999999999999994,-0.168
2017-06-23,89.86,103.17,0.055,-0.161
2017-06-25,,,0.053,-0.156
2017-06-26,89.41,102.87,0.053,-0.16699999999999998
2017-06-27,89.02,104.12,0.049,-0.13
2017-06-28,89.06,104.23,0.055,-0.095
2017-06-29,89.2,104.61,0.062,-0.066
2017-06-30,89.0,104.38,0.084,-0.027000000000000003
2017-07-01,,,0.081,-0.027000000000000003
2017-07-02,,,0.086,-0.027000000000000003
2017-07-03,88.18,103.73,0.08199999999999999,-0.035
2017-07-04,,,0.083,-0.031
2017-07-05,88.28,103.72,0.08800000000000001,-0.044000000000000004
2017-07-06,88.33,104.1,0.1,0.006999999999999999
2017-07-07,87.8,103.74,0.092,0.005
2017-07-09,,,0.08800000000000001,
2017-07-10,87.69,103.54,0.094,-0.008
2017-07-11,87.8,103.78,0.095,0.006
2017-07-12,88.34,103.63,0.08900000000000001,0.017
2017-07-13,88.28,103.37,0.08,0.021
2017-07-14,88.86,103.8,0.079,0.013000000000000001
2017-07-16,,,0.078,0.019
2017-07-17,88.79,103.89,0.075,-0.002
2017-07-18,89.24,104.73,0.07,0.003
2017-07-19,89.35,104.65,0.075,-0.019
2017-07-20,89.39,105.12,0.07400000000000001,0.002
2017-07-21,89.96,105.76,0.07,-0.01
2017-07-23,,,0.066,
2017-07-24,90.01,105.64,0.069,-0.002
2017-07-25,89.38,105.02,0.07,0.036000000000000004
2017-07-26,89.92,105.17,0.08,0.031
2017-07-27,89.87,103.64,0.071,0.027000000000000003
2017-07-28,90.39,103.24,0.07400000000000001,0.042
2017-07-30,,,0.07400000000000001,
2017-07-31,90.72,103.46,0.076,0.036000000000000004
2017-08-01,90.65,103.55,0.078,
2017-08-02,90.32,103.01,0.07400000000000001,-0.012
2017-08-03,90.93,103.26,0.071,-0.049
2017-08-04,90.35,102.79,0.065,-0.064
2017-08-06,,,0.069,-0.066
2017-08-07,90.3,102.77,0.067,-0.069
2017-08-08,90.63,102.66,0.071,-0.07400000000000001
2017-08-09,90.92,103.77,0.06,-0.126
2017-08-10,91.61,103.85,0.059000000000000004,-0.145
2017-08-11,91.58,103.97,,-0.177
2017-08-13,,,0.055999999999999994,
2017-08-14,91.22,102.86,0.054000000000000006,-0.156
2017-08-15,90.36,102.83,0.048,-0.10400000000000001
2017-08-16,90.78,103.53,0.040999999999999995,-0.085
2017-08-17,91.29,103.88,0.045,-0.10099999999999999
2017-08-18,91.59,103.64,0.039,-0.121
2017-08-20,,,0.04,
2017-08-21,91.8,103.95,0.035,-0.13699999999999998
2017-08-22,91.27,103.3,0.04,-0.139
2017-08-23,91.74,103.61,0.036000000000000004,-0.147
2017-08-24,91.3,103.59,0.025,-0.149
2017-08-25,91.43,104.58,0.015,-0.135
2017-08-27,,,0.01,
2017-08-28,91.71,104.85,0.01,-0.14300000000000002
2017-08-29,91.2,104.66,0.005,-0.156
2017-08-30,90.69,103.84,0.006999999999999999,-0.136
2017-08-31,90.95,104.33,0.006,-0.141
2017-09-01,90.69,103.63,0.0,-0.12300000000000001
2017-09-03,,,-0.004,
2017-09-04,,,0.0,-0.13
2017-09-05,91.97,104.68,-0.003,-0.146
2017-09-06,91.54,104.57,0.011000000000000001,-0.152
2017-09-07,92.21,105.21,0.015,-0.16699999999999998
2017-09-08,92.73,105.91,-0.005,-0.168
2017-09-10,,,0.002,
2017-09-11,91.41,104.58,0.001,-0.158
2017-09-12,90.82,104.16,0.023,-0.128
2017-09-13,90.51,103.68,0.024,-0.10099999999999999
2017-09-14,90.7,103.83,0.04,-0.092
2017-09-15,90.21,104.2,0.022000000000000002,-0.055999999999999994
2017-09-18,89.63,103.98,0.03,-0.035
2017-09-19,89.64,103.88,0.031,-0.046
2017-09-20,89.08,103.12,0.03,-0.05
2017-09-21,88.91,103.02,0.028999999999999998,-0.044000000000000004
2017-09-22,89.29,103.17,0.024,-0.036000000000000004
2017-09-24,,,0.021,
2017-09-25,89.51,103.42,0.024,-0.063
2017-09-26,89.09,103.24,0.031,-0.036000000000000004
2017-09-27,88.65,102.89,0.051,-0.012
2017-09-28,89.03,103.07,0.073,-0.001
2017-09-29,88.92,103.29,0.064,-0.011000000000000001
2017-10-01,,,0.069,
2017-10-02,88.7,102.62,0.079,-0.026000000000000002
2017-10-03,88.58,102.68,0.079,0.005
2017-10-04,88.69,102.59,0.055,-0.008
2017-10-05,88.64,102.22,0.048,-0.038
2017-10-06,88.79,102.11,0.054000000000000006,-0.028999999999999998
2017-10-09,88.77,102.06,0.059000000000000004,-0.034
2017-10-10,88.94,102.55,0.057,-0.051
2017-10-11,88.9,102.73,0.063,-0.02
2017-10-12,89.07,102.52,0.066,-0.026000000000000002
2017-10-13,89.43,102.61,0.065,-0.042
2017-10-15,,,0.059000000000000004,
2017-10-16,89.14,102.52,0.063,-0.064
2017-10-17,89.13,102.23,0.069,-0.079
2017-10-18,88.55,101.94,0.068,-0.068
2017-10-19,88.86,102.39,0.065,-0.07200000000000001
2017-10-20,88.08,101.59,0.073,-0.03
2017-10-22,,,0.08,-0.038
2017-10-23,88.16,101.5,0.071,-0.031
2017-10-24,87.78,100.94,0.07,-0.013000000000000001
2017-10-25,87.96,101.06,0.07,-0.003
2017-10-26,87.73,100.26,0.069,-0.025
2017-10-27,87.97,100.13,0.071,-0.049
2017-10-29,,,0.069,-0.049
2017-10-30,88.35,100.56,0.069,-0.066
2017-10-31,87.98,100.25,0.065,-0.07200000000000001
2017-11-01,87.62,99.71,0.063,-0.068
2017-11-02,87.66,100.07,0.055999999999999994,-0.079
2017-11-03,87.67,99.93,,-0.085
2017-11-05,,,0.046,
2017-11-06,87.94,100.26,0.028999999999999998,-0.10300000000000001
2017-11-07,87.73,99.99,0.03,-0.12
2017-11-08,87.83,100.0,0.024,-0.129
2017-11-09,88.13,100.62,0.03,-0.1
2017-11-10,88.06,100.4,0.04,-0.069
2017-11-12,,,0.048,
2017-11-13,88.04,100.37,0.048,-0.084
2017-11-14,88.15,101.07,0.051,-0.092
2017-11-15,88.64,101.1,0.043,-0.09
2017-11-16,88.45,100.61,0.044000000000000004,-0.09699999999999999
2017-11-17,89.21,101.1,0.036000000000000004,-0.12300000000000001
2017-11-19,,,0.036000000000000004,
2017-11-20,88.78,100.66,0.039,-0.127
2017-11-21,88.91,100.9,0.031,-0.138
2017-11-22,89.91,101.83,0.024,-0.138
2017-11-23,,,0.026000000000000002,-0.142
2017-11-24,89.64,102.06,0.03,-0.125
2017-11-26,,,0.034,
2017-11-27,90.0,101.87,0.036000000000000004,-0.138
2017-11-28,89.72,101.6,0.038,-0.12
2017-11-29,89.35,101.56,0.031,-0.10800000000000001
2017-11-30,88.85,101.64,0.036000000000000004,-0.114
2017-12-01,89.17,102.45,0.034,-0.145
2017-12-03,,,0.04,
2017-12-04,88.93,101.51,0.04,-0.135
2017-12-05,88.82,101.29,0.044000000000000004,-0.152
2017-12-06,89.07,101.05,0.055999999999999994,-0.16699999999999998
2017-12-07,88.42,100.56,0.054000000000000006,-0.16899999999999998
2017-12-08,88.13,100.74,0.051,-0.158
2017-12-10,,,0.055,
2017-12-11,88.08,100.87,0.053,-0.175
2017-12-12,88.08,100.86,0.046,-0.149
2017-12-13,88.81,101.45,0.05,-0.152
2017-12-14,88.98,101.12,0.051,-0.17
2017-12-15,88.81,100.96,0.046,-0.16899999999999998
2017-12-16,,,0.044000000000000004,-0.16899999999999998
2017-12-17,,,0.045,
2017-12-18,88.83,101.45,0.04,-0.177
2017-12-19,88.59,101.51,0.040999999999999995,-0.16
2017-12-20,88.2,101.38,0.055,-0.08
2017-12-21,88.25,101.18,0.06,-0.076
2017-12-22,88.27,101.13,0.052000000000000005,-0.057999999999999996
2017-12-24,,,0.044000000000000004,
2017-12-25,,,0.040999999999999995,
2017-12-26,88.34,101.07,0.045,
2017-12-27,88.31,101.46,0.054000000000000006,-0.081
2017-12-28,88.58,102.2,0.053,-0.07
2017-12-29,88.73,102.61,0.05,-0.069
2018-01-02,89.02,102.85,,-0.08800000000000001
2018-01-03,88.89,102.35,0.049,-0.10400000000000001
2018-01-04,88.7,102.6,0.054000000000000006,-0.094
2018-01-05,88.45,102.59,0.059000000000000004,-0.09699999999999999
2018-01-08,88.4,102.34,0.057999999999999996,-0.094
2018-01-09,88.78,101.7,0.065,-0.075
2018-01-10,89.77,102.21,0.085,-0.048
2018-01-11,89.87,102.5,0.07200000000000001,-0.009000000000000001
2018-01-12,90.04,103.34,0.07400000000000001,0.006
2018-01-14,,,0.071,
2018-01-15,,,0.07400000000000001,0.008
2018-01-16,90.51,104.21,0.08,0.001
2018-01-17,89.87,103.67,0.085,-0.019
2018-01-18,90.03,104.26,0.08,-0.009000000000000001
2018-01-19,90.27,103.82,0.079,0.004
2018-01-21,,,0.078,
2018-01-22,90.16,103.96,0.079,0.031
2018-01-23,90.68,104.42,0.07400000000000001,0.040999999999999995
2018-01-24,91.63,105.73,0.079,0.051
2018-01-25,91.35,106.22,0.084,0.06
2018-01-26,92.09,107.19,0.076,0.071
2018-01-28,,,0.08,
2018-01-29,91.77,106.63,0.084,0.10800000000000001
2018-01-30,91.92,107.0,0.095,0.10400000000000001
2018-01-31,91.54,107.3,0.084,0.095
2018-02-01,91.4,107.92,0.094,0.12
2018-02-02,90.76,107.38,0.085,0.156
2018-02-04,,,0.08900000000000001,
2018-02-05,91.64,107.34,0.084,0.159
2018-02-06,91.27,106.84,0.076,0.125
2018-02-07,91.48,105.99,0.075,0.156
2018-02-08,91.94,106.84,0.079,0.192
2018-02-09,91.91,106.47,0.071,0.17600000000000002
2018-02-12,92.05,106.44,0.068,0.177
2018-02-13,92.76,106.96,0.068,0.19
