Date,US Dollar Index,PHLX Euro,PHLX Australian Dollar,PHLX Canadian Dollar,PHLX Swiss Franc,PHLX British Pound,PHLX Yen
2014-08-22,82.34,132.45,93.17,91.38,109.5,165.7,96.23
2014-08-25,82.55,131.92,92.98,91.02,109.23,165.79,96.12
2014-08-26,82.65,131.68,93.06,91.3,108.99,165.41,96.09
2014-08-27,82.43,131.93,93.33,92.05,109.31,165.73,96.29
2014-08-28,82.48,131.84,93.57,92.08,109.28,165.9,96.41
2014-08-29,82.75,131.36,93.39,91.91,106.75,165.98,96.08
2014-09-01,82.75,131.27,93.33,91.99,108.76,,
2014-09-02,82.99,131.33,92.76,91.51,108.8,164.71,95.16
2014-09-03,82.86,131.5,93.43,91.87,108.96,164.61,95.4
2014-09-04,83.82,129.39,93.47,91.94,107.26,163.19,94.97
2014-09-05,83.74,129.49,93.79,91.91,106.89,163.26,95.16
2014-09-08,84.23,128.96,92.79,91.11,106.91,161.04,94.28
2014-09-09,84.28,129.4,92.02,91.07,107.22,161.06,94.16
2014-09-10,84.28,129.14,91.52,91.42,106.73,162.06,93.6
2014-09-11,84.3,129.22,91.06,90.61,106.85,162.56,93.41
2014-09-12,84.24,129.66,90.39,90.14,107.15,162.68,93.17
2014-09-15,84.26,129.4,90.33,90.48,106.91,162.33,93.3
2014-09-16,84.07,129.62,90.9,91.16,107.24,162.73,93.35
2014-09-17,84.34,128.64,89.59,90.86,106.25,162.73,92.31
2014-09-18,84.32,129.18,89.96,91.44,107.05,163.99,92.02
2014-09-19,84.73,128.16,89.26,91.21,106.5,162.88,91.71
2014-09-22,84.75,128.48,88.73,90.62,106.38,163.61,91.89
2014-09-23,84.66,128.48,88.43,90.29,106.41,163.88,91.87
2014-09-24,85.04,127.8,88.83,90.42,105.76,163.34,91.72
2014-09-25,85.19,127.5,87.87,90.0,105.63,163.15,91.95
2014-09-26,85.64,126.93,87.65,89.66,105.09,162.5,91.54
2014-09-29,85.59,126.88,87.19,89.59,105.11,162.41,91.35
2014-09-30,85.94,126.3,87.46,89.3,104.7,162.12,91.21
2014-10-01,85.97,126.18,87.33,89.57,104.54,161.81,91.84
2014-10-02,85.6,126.7,88.01,89.63,104.83,161.43,92.24
2014-10-03,86.69,125.14,86.75,88.94,103.33,159.77,91.11
2014-10-06,85.93,126.54,87.64,89.84,104.36,160.84,91.94
2014-10-07,85.67,126.65,88.14,89.54,104.5,160.98,92.47
2014-10-08,85.3,127.32,88.36,90.03,105.04,161.67,92.49
2014-10-09,85.52,126.91,87.8,89.41,104.78,161.18,92.75
2014-10-10,85.91,126.24,86.86,89.27,104.49,160.75,92.88
2014-10-13,85.53,127.56,87.7,89.33,105.53,160.85,93.58
2014-10-14,85.82,126.58,87.14,88.53,104.82,159.02,93.37
2014-10-15,85.15,128.28,88.24,88.9,106.31,160.07,94.36
2014-10-16,84.95,128.09,87.56,88.84,106.08,160.81,94.05
2014-10-17,85.11,127.57,87.43,88.68,105.72,160.95,93.62
2014-10-20,84.95,127.99,87.86,88.61,106.07,161.62,93.49
2014-10-21,85.3,127.16,87.82,89.1,105.35,161.2,93.43
2014-10-22,85.74,126.45,87.79,89.0,104.82,160.49,93.35
2014-10-23,85.84,126.49,87.63,89.03,104.82,160.3,92.39
2014-10-24,85.73,126.71,87.87,89.04,105.04,160.9,92.43
2014-10-27,85.5,126.99,88.03,88.91,105.31,161.19,92.77
2014-10-28,85.41,127.33,88.54,89.54,105.56,161.31,92.44
2014-10-29,85.95,126.29,87.87,89.39,104.71,160.1,91.83
2014-10-30,86.15,126.14,88.38,89.38,104.61,160.07,91.56
2014-10-31,86.92,125.19,87.99,88.76,103.68,159.95,89.04
2014-11-03,87.31,124.83,86.82,88.04,103.55,159.73,87.78
2014-11-04,86.98,125.46,87.43,87.66,104.17,160.04,88.09
2014-11-05,87.44,124.85,85.89,87.79,103.73,159.7,87.21
2014-11-06,88.01,123.77,85.63,87.54,102.76,158.28,86.79
2014-11-07,87.64,124.58,86.38,88.28,103.69,158.66,87.26
2014-11-10,87.81,124.22,86.21,87.89,103.29,158.42,87.09
2014-11-11,87.53,124.71,86.93,88.21,103.65,159.19,86.34
2014-11-12,87.82,124.39,87.14,88.37,103.47,157.79,86.57
2014-11-13,87.67,124.75,87.13,87.93,103.78,157.07,86.34
2014-11-14,87.53,125.28,87.59,88.6,104.37,156.69,86.02
2014-11-17,87.93,124.51,87.07,88.49,103.65,156.38,85.73
2014-11-18,87.58,125.32,87.2,88.49,104.32,156.31,85.56
2014-11-19,87.65,125.53,86.19,88.18,104.49,156.82,84.81
2014-11-20,87.59,125.42,86.22,88.45,104.35,156.93,84.58
2014-11-21,88.31,123.81,86.69,89.03,103.26,156.55,84.9
2014-11-24,88.15,124.4,86.16,88.58,103.46,157.07,84.53
2014-11-25,87.92,124.74,85.26,88.83,103.73,157.08,84.8
2014-11-26,87.61,125.07,85.42,88.9,104.03,157.93,85.0
2014-11-27,87.61,,,,,,
2014-11-28,88.36,124.44,85.06,87.6,103.63,156.45,84.33
2014-12-01,87.95,124.71,84.92,88.3,103.67,157.32,84.51
2014-12-02,88.65,123.82,84.51,87.68,102.85,156.4,83.87
2014-12-03,88.96,123.09,84.03,87.97,102.29,156.87,83.48
2014-12-04,88.7,123.79,83.8,87.85,102.95,156.74,83.49
2014-12-05,89.33,122.83,83.16,87.44,101.97,155.8,82.31
2014-12-08,89.04,123.17,82.94,87.1,102.43,156.49,82.88
2014-12-09,88.69,123.74,82.92,87.36,102.93,156.68,83.56
2014-12-10,88.27,124.45,83.15,87.11,103.44,157.13,84.77
2014-12-11,88.66,124.1,82.73,86.8,103.3,157.33,84.17
2014-12-12,88.36,124.69,82.45,86.34,103.76,157.2,84.19
2014-12-15,88.46,124.38,82.17,85.71,103.57,156.38,84.76
2014-12-16,88.12,125.11,82.2,85.99,104.17,157.52,85.82
2014-12-17,89.13,123.43,81.31,85.88,102.78,155.78,84.21
2014-12-18,89.23,122.86,81.62,86.32,102.04,156.68,84.15
2014-12-19,89.6,122.29,81.43,86.18,101.61,156.26,83.66
2014-12-22,89.77,122.27,81.3,85.96,101.61,155.86,83.3
2014-12-23,90.06,121.74,81.03,86.06,101.25,155.18,82.85
2014-12-24,89.97,121.99,81.11,86.03,101.44,155.59,83.0
2014-12-25,89.97,,,,,,
2014-12-26,90.03,122.03,81.21,86.01,102.27,155.58,83.11
2014-12-29,90.19,121.56,81.36,85.9,101.05,155.23,82.89
2014-12-30,89.99,121.57,81.71,86.13,101.13,155.6,83.7
2014-12-31,90.27,120.97,81.68,86.07,100.57,155.9,83.55
2015-01-01,90.27,,,,,,
2015-01-02,91.08,120.02,80.9,84.85,99.83,153.27,83.0
2015-01-05,91.38,119.34,80.87,85.03,99.3,152.48,83.6
2015-01-06,91.5,118.64,80.8,84.45,98.79,151.41,84.41
2015-01-07,91.89,118.39,80.79,84.59,98.57,151.12,83.88
2015-01-08,92.37,117.93,81.21,84.52,98.2,150.87,83.54
2015-01-09,91.94,118.43,82.04,84.28,98.6,151.6,84.36
2015-01-12,91.98,118.33,81.57,83.51,98.53,151.71,84.51
2015-01-13,92.31,117.75,81.65,83.65,98.05,151.63,84.84
2015-01-14,92.16,117.88,81.51,83.64,98.15,152.32,85.26
2015-01-15,92.35,116.24,82.03,83.65,116.56,151.75,86.26
2015-01-16,92.52,115.61,82.21,83.44,116.44,151.45,85.02
2015-01-19,92.52,,,,,,
2015-01-20,93.05,115.54,81.65,82.57,114.23,151.44,84.18
2015-01-21,92.9,116.11,80.97,81.1,116.28,151.39,84.84
2015-01-22,94.08,113.63,80.11,80.74,114.74,150.06,84.42
2015-01-23,94.76,112.28,79.13,80.5,113.51,149.89,84.99
2015-01-26,94.8,112.43,79.17,80.15,110.78,150.84,84.42
2015-01-27,94.02,113.79,79.39,80.64,110.93,151.88,84.85
2015-01-28,94.47,112.83,78.94,79.82,110.52,151.37,85.05
2015-01-29,94.78,113.21,77.66,79.25,108.29,150.68,84.55
2015-01-30,94.8,112.86,77.69,78.55,108.56,150.68,85.14
2015-02-02,94.5,113.4,77.96,79.54,107.78,150.4,85.05
2015-02-03,93.6,114.79,77.88,80.53,108.25,151.57,85.06
2015-02-04,93.99,113.39,77.53,79.56,107.97,151.82,85.3
2015-02-05,93.57,114.83,77.98,80.41,108.56,153.34,85.11
2015-02-06,95.85,113.15,77.96,79.82,107.89,152.34,83.94
2015-02-09,94.45,113.26,78.0,80.19,108.22,152.18,84.31
2015-02-10,94.76,113.17,77.7,79.42,107.92,152.53,83.7
2015-02-11,94.98,113.44,77.22,79.2,107.85,152.38,83.07
2015-02-12,94.09,114.03,77.3,79.92,107.48,153.85,83.94
2015-02-13,94.2,113.9,77.62,80.31,107.25,153.99,84.17
2015-02-16,94.2,,,,,,
2015-02-17,94.06,114.14,78.14,80.7,106.73,153.54,83.87
2015-02-18,94.2,114.04,78.13,80.31,106.18,154.38,84.25
2015-02-19,94.4,113.67,77.93,80.03,105.31,154.16,84.05
2015-02-20,94.34,113.79,78.45,79.86,106.59,153.97,84.04
2015-02-23,94.57,113.35,78.01,79.53,105.24,154.55,84.16
2015-02-24,94.49,113.43,78.28,80.05,105.21,154.55,84.04
2015-02-25,94.21,113.64,78.83,80.41,105.45,155.26,84.15
2015-02-26,95.29,111.99,78.01,79.91,104.97,154.08,83.76
2015-02-27,95.32,111.96,78.12,79.89,104.86,154.35,83.59
2015-03-02,95.46,111.85,77.61,79.76,104.41,153.66,83.23
2015-03-03,95.38,111.75,78.17,80.05,104.03,153.6,83.51
2015-03-04,95.97,110.82,78.19,80.49,103.81,152.68,83.56
2015-03-05,96.38,110.31,77.8,80.08,102.7,152.48,83.23
2015-03-06,97.61,108.43,77.17,79.21,101.43,150.37,82.76
2015-03-09,97.59,108.51,77.03,79.34,101.46,151.26,82.53
2015-03-10,98.62,106.81,76.24,78.82,100.01,150.63,82.56
2015-03-11,99.8,105.4,75.88,78.42,99.0,149.27,82.29
2015-03-12,99.44,106.26,76.97,78.78,99.76,148.84,82.44
2015-03-13,100.33,104.96,76.38,78.27,99.46,147.45,82.37
2015-03-16,99.6,105.7,76.42,78.28,99.27,148.28,82.41
2015-03-17,99.58,105.95,76.19,78.16,99.37,147.43,82.42
2015-03-18,98.55,108.67,77.71,79.62,102.23,149.85,83.3
2015-03-19,99.26,106.54,76.49,78.63,100.98,147.46,82.78
2015-03-20,97.91,108.14,77.75,79.72,102.49,149.49,83.32
2015-03-23,97.03,109.46,78.82,79.89,103.5,149.53,83.52
2015-03-24,97.19,109.26,78.82,80.01,104.31,148.49,83.5
2015-03-25,96.98,109.72,78.48,79.9,104.19,148.81,83.69
2015-03-26,97.44,108.75,78.27,80.14,103.78,148.52,83.9
2015-03-27,97.29,108.93,77.47,79.27,103.92,148.73,83.94
2015-03-30,97.97,108.24,76.52,78.86,103.33,148.03,83.24
2015-03-31,98.36,107.37,76.07,78.87,102.86,148.23,83.28
2015-04-01,98.19,107.62,75.99,79.24,103.43,148.24,83.54
2015-04-02,97.44,108.83,75.85,79.61,104.21,148.34,83.53
2015-04-03,96.55,,,,,,
2015-04-06,96.78,109.24,75.92,80.11,104.33,148.83,83.69
2015-04-07,97.83,108.15,76.35,79.96,103.52,148.16,83.12
2015-04-08,97.94,107.8,76.85,79.74,103.49,148.66,83.23
2015-04-09,99.16,106.58,76.92,79.44,102.29,147.13,82.91
2015-04-10,99.34,105.76,76.78,79.6,101.88,146.32,83.21
2015-04-13,99.49,105.73,75.88,79.4,102.3,146.79,83.24
2015-04-14,98.73,106.57,76.26,80.09,102.83,147.82,83.74
2015-04-15,98.32,106.88,76.82,81.35,103.68,148.41,83.93
2015-04-16,97.42,107.66,78.01,82.05,104.6,149.35,84.0
2015-04-17,97.52,108.01,77.84,81.7,105.01,149.45,84.08
2015-04-20,97.94,107.4,77.24,81.76,104.59,149.07,83.89
2015-04-21,98.0,107.33,77.11,81.43,104.72,149.27,83.53
2015-04-22,97.93,107.25,77.55,81.69,103.04,150.38,83.38
2015-04-23,97.28,108.24,77.8,82.3,104.8,150.57,83.65
2015-04-24,96.92,108.73,78.22,82.08,104.84,151.88,84.13
2015-04-27,96.77,108.89,78.52,82.72,104.7,152.36,84.01
2015-04-28,96.09,109.76,80.2,83.13,104.62,153.37,84.11
2015-04-29,95.21,111.22,79.98,83.26,106.4,154.32,83.97
2015-04-30,94.6,112.2,79.12,82.87,107.22,153.51,83.73
2015-05-01,95.3,111.97,78.51,82.25,107.22,151.46,83.19
2015-05-04,95.48,111.48,78.36,82.7,107.1,151.18,83.25
2015-05-05,95.08,111.86,79.44,82.88,107.93,151.81,83.44
2015-05-06,94.09,113.49,79.76,83.05,109.15,152.48,83.69
2015-05-07,94.64,112.64,79.02,82.57,108.54,153.79,83.55
2015-05-08,94.79,112.04,79.33,82.85,107.37,154.43,83.47
2015-05-11,95.01,111.57,78.93,82.65,107.06,155.87,83.26
2015-05-12,94.53,112.14,79.76,83.22,107.66,156.7,83.46
2015-05-13,93.62,113.52,81.08,83.62,109.07,157.42,83.93
2015-05-14,93.46,114.14,80.83,83.45,109.63,157.78,83.91
2015-05-15,93.14,114.61,80.33,83.24,108.31,157.24,83.8
2015-05-18,94.22,113.11,79.86,82.24,107.94,156.52,83.33
2015-05-19,95.27,111.49,79.16,81.78,106.73,155.07,82.84
2015-05-20,95.45,110.93,78.73,82.01,106.72,155.32,82.4
2015-05-21,95.25,111.17,78.98,81.97,106.79,156.64,82.64
2015-05-22,96.11,110.13,78.23,81.42,105.95,154.9,82.27
2015-05-25,96.01,,,,,,
2015-05-26,97.3,108.77,77.31,80.46,104.86,153.84,81.23
2015-05-27,97.37,109.0,77.31,80.3,105.32,153.55,80.85
2015-05-28,96.97,109.63,76.56,80.46,106.06,153.2,80.71
2015-05-29,96.91,109.88,76.44,80.29,106.37,152.91,80.56
2015-06-01,97.39,109.26,76.08,79.86,105.74,151.99,80.12
2015-06-02,95.83,111.52,77.76,80.64,107.18,153.44,80.56
2015-06-03,95.47,112.71,77.82,80.32,107.02,153.34,80.48
2015-06-04,95.46,112.31,76.85,79.98,107.11,153.59,80.4
2015-06-05,96.31,111.0,76.26,80.36,106.44,152.76,79.67
2015-06-08,95.3,112.86,76.98,80.6,107.78,153.5,80.31
2015-06-09,95.17,112.82,76.9,81.09,107.42,153.85,80.44
2015-06-10,94.65,113.25,77.45,81.54,107.34,155.26,81.51
2015-06-11,94.98,112.59,77.57,81.34,107.16,155.18,81.0
2015-06-12,94.97,112.6,77.32,81.21,107.8,155.6,80.74
2015-06-15,94.81,112.8,77.63,81.14,107.59,156.0,81.01
2015-06-16,95.0,112.5,77.53,81.35,107.27,156.51,81.06
2015-06-17,94.3,113.36,77.52,81.76,108.45,158.32,81.03
2015-06-18,94.04,113.68,77.99,81.77,108.56,158.82,81.32
2015-06-19,94.08,113.65,77.56,81.53,108.99,158.84,81.5
2015-06-22,94.33,113.33,77.28,81.18,108.45,158.22,81.04
2015-06-23,95.43,111.6,77.32,81.07,107.01,157.26,80.69
2015-06-24,95.26,112.05,77.04,80.74,107.1,157.07,80.72
2015-06-25,95.19,112.04,77.36,81.13,106.84,157.49,80.88
2015-06-26,95.47,111.68,76.58,81.18,107.15,157.45,80.73
2015-06-29,94.79,112.39,76.82,80.64,108.13,157.35,81.59
2015-06-30,95.48,111.38,77.05,80.09,106.85,157.08,81.65
2015-07-01,96.31,110.54,76.43,79.46,105.5,156.17,81.2
2015-07-02,96.11,110.85,76.35,79.72,105.97,156.1,81.26
2015-07-03,96.11,,,,,,
2015-07-06,96.3,110.57,74.96,79.04,106.07,156.06,81.58
2015-07-07,96.86,110.04,74.48,78.7,105.63,154.61,81.6
2015-07-08,96.29,110.76,74.24,78.51,105.78,153.6,82.85
2015-07-09,96.61,110.32,74.49,78.7,105.42,153.8,82.42
2015-07-10,96.03,111.6,74.47,79.01,106.58,155.16,81.46
2015-07-13,96.86,110.07,74.07,78.49,105.24,154.88,80.99
2015-07-14,96.64,110.11,74.5,78.52,105.83,156.38,81.04
2015-07-15,97.17,109.49,73.78,77.44,105.05,156.43,80.8
2015-07-16,97.67,108.79,74.06,77.18,104.43,156.1,80.55
2015-07-17,97.86,108.46,73.71,77.1,103.99,155.99,80.61
2015-07-20,98.03,108.24,73.7,76.92,103.66,155.64,80.46
2015-07-21,97.33,109.38,74.22,77.23,104.33,155.58,80.72
2015-07-22,97.6,109.28,73.82,76.75,104.18,156.15,80.68
2015-07-23,97.11,109.87,73.53,76.7,104.21,155.17,80.72
2015-07-24,97.24,109.74,72.82,76.34,103.86,155.09,80.8
2015-07-27,96.5,110.93,72.7,76.71,103.89,155.59,81.13
2015-07-28,96.77,110.61,73.38,77.33,103.9,156.07,80.91
2015-07-29,96.98,109.85,72.93,77.24,103.3,156.07,80.68
2015-07-30,97.56,109.33,72.9,76.88,103.16,155.97,80.54
2015-07-31,97.34,109.83,73.09,76.39,103.47,156.22,80.7
2015-08-03,97.49,109.54,72.82,76.0,103.2,155.87,80.63
2015-08-04,97.93,108.87,73.81,75.79,102.23,155.65,80.42
2015-08-05,97.96,109.03,73.57,75.87,102.12,156.01,80.09
2015-08-06,97.83,109.25,73.46,76.28,101.96,155.13,80.19
2015-08-07,97.56,109.73,74.18,76.16,101.71,154.95,80.51
2015-08-10,97.16,110.21,74.14,76.91,101.67,155.9,80.26
2015-08-11,97.29,110.42,73.02,76.25,101.15,155.74,79.9
2015-08-12,96.26,111.59,73.84,77.04,102.56,156.11,80.5
2015-08-13,96.44,111.53,73.63,76.57,102.44,156.1,80.36
2015-08-14,96.52,110.97,73.79,76.35,102.45,156.45,80.44
2015-08-17,96.81,110.77,73.74,76.43,102.16,155.84,80.39
2015-08-18,97.04,110.29,73.38,76.6,102.37,156.59,80.4
2015-08-19,96.36,111.21,73.49,76.22,103.6,156.8,80.75
2015-08-20,95.98,112.39,73.4,76.42,104.27,156.95,81.06
2015-08-21,95.01,113.88,73.18,75.83,105.69,156.95,81.92
2015-08-24,93.33,116.04,71.56,75.26,107.32,157.73,84.42
2015-08-25,94.53,115.18,71.25,74.96,106.47,156.88,84.09
2015-08-26,95.1,113.16,71.24,75.19,104.75,154.65,83.34
2015-08-27,95.61,112.44,71.68,75.73,103.49,154.08,82.62
2015-08-28,96.11,111.8,71.65,75.73,103.85,153.9,82.15
2015-08-31,95.82,112.11,71.09,76.1,103.4,153.42,82.47
2015-09-01,95.45,113.18,70.18,75.51,104.27,153.08,83.85
2015-09-02,95.83,112.25,70.38,75.38,103.16,153.0,83.12
2015-09-03,96.41,111.24,70.18,75.84,102.71,152.56,83.25
2015-09-04,96.23,111.47,69.11,75.32,102.83,151.7,84.01
2015-09-07,96.23,,,,,,
2015-09-08,95.98,112.04,70.17,75.72,102.15,153.96,83.43
2015-09-09,96.01,112.07,70.02,75.47,102.5,153.64,82.98
2015-09-10,95.46,112.78,70.72,75.53,102.75,154.44,82.88
2015-09-11,95.19,113.36,70.93,75.4,103.07,154.28,82.93
2015-09-14,95.25,113.17,71.38,75.41,103.26,154.26,83.2
2015-09-15,95.61,112.68,71.38,75.49,102.68,153.41,83.02
2015-09-16,95.42,112.91,71.95,75.9,102.96,154.96,82.92
2015-09-17,94.55,114.31,71.71,75.89,104.15,155.87,83.3
2015-09-18,94.86,113.0,71.91,75.61,103.24,155.38,83.67
2015-09-21,95.89,111.89,71.3,75.44,102.89,155.08,82.93
2015-09-22,96.28,111.28,70.9,75.37,102.54,153.62,83.25
2015-09-23,96.07,111.84,70.08,75.04,102.1,152.48,83.16
2015-09-24,96.69,111.95,70.06,75.02,102.39,152.3,83.18
2015-09-25,96.27,111.94,70.28,75.01,102.14,151.82,82.92
2015-09-28,96.03,112.47,69.86,74.67,102.69,151.73,83.42
2015-09-29,95.86,112.52,69.86,74.49,102.97,151.55,83.46
2015-09-30,96.35,111.79,70.17,75.04,102.73,151.26,83.42
2015-10-01,96.19,111.92,70.27,75.39,102.33,151.29,83.39
2015-10-02,95.83,112.1,70.53,75.99,102.93,151.78,83.41
2015-10-05,96.11,111.9,70.84,76.43,102.5,151.46,83.03
2015-10-06,95.45,112.75,71.64,76.72,103.45,152.3,83.18
2015-10-07,95.5,112.37,72.04,76.55,102.7,153.18,83.32
2015-10-08,95.32,112.78,72.57,76.82,103.43,153.49,83.39
2015-10-09,94.81,113.58,73.35,77.25,103.98,153.13,83.18
2015-10-12,94.84,113.61,73.61,76.9,103.87,153.45,83.32
2015-10-13,94.76,113.82,72.42,76.74,104.4,152.49,83.5
2015-10-14,93.93,114.75,73.03,77.29,105.33,154.77,84.15
2015-10-15,94.37,113.8,73.27,77.77,105.16,154.77,84.1
2015-10-16,94.54,113.58,72.65,77.41,104.61,154.39,83.71
2015-10-19,94.93,113.27,72.53,76.83,104.6,154.7,83.67
2015-10-20,94.91,113.48,72.58,77.04,104.59,154.44,83.42
2015-10-21,95.03,113.38,72.13,76.11,104.22,154.16,83.39
2015-10-22,96.38,111.09,72.1,76.38,102.77,153.96,82.85
2015-10-23,97.13,110.15,72.2,75.95,104.7,153.14,82.34
2015-10-26,96.86,110.56,72.43,75.98,101.68,153.51,82.6
2015-10-27,96.91,110.44,71.92,75.38,101.34,153.04,83.02
2015-10-28,97.78,109.18,71.07,75.8,100.56,152.66,82.63
2015-10-29,97.28,109.79,70.74,75.93,101.07,153.1,82.56
2015-10-30,96.95,110.07,71.37,76.5,101.24,154.26,82.91
2015-11-02,96.93,110.13,71.47,76.36,101.37,154.16,82.79
2015-11-03,97.16,109.62,71.85,76.56,100.87,154.21,82.58
2015-11-04,97.95,108.67,71.49,76.03,100.69,153.91,82.25
2015-11-05,97.94,108.81,71.43,75.95,100.47,152.1,82.14
2015-11-06,99.17,107.43,70.43,75.16,99.44,150.49,81.2
2015-11-09,98.98,107.59,70.46,75.28,99.64,151.16,81.19
2015-11-10,99.29,107.22,70.32,75.32,99.38,151.18,81.19
2015-11-11,99.01,107.53,70.63,75.39,99.57,152.13,81.38
2015-11-12,98.65,108.13,71.3,75.25,99.96,152.3,81.53
2015-11-13,99.0,107.71,71.27,75.05,99.41,152.32,81.56
2015-11-16,99.44,106.84,70.96,75.01,99.02,152.03,81.17
2015-11-17,99.63,106.45,71.1,75.09,98.56,152.13,81.02
2015-11-18,99.65,106.61,71.08,75.16,98.05,152.34,80.89
2015-11-19,98.99,107.39,71.94,75.25,98.73,152.93,81.4
2015-11-20,99.56,106.49,72.37,75.32,98.19,151.92,81.45
2015-11-23,99.8,106.35,71.93,74.84,98.18,151.25,81.39
2015-11-24,99.53,106.45,72.55,75.15,98.35,150.84,81.59
2015-11-25,99.8,106.23,72.54,75.22,97.89,151.26,81.48
2015-11-26,99.8,,,,,,
2015-11-27,100.02,105.95,71.92,74.81,97.13,150.41,81.4
2015-11-30,100.17,105.7,72.24,74.86,97.2,150.59,81.25
2015-12-01,99.8,106.33,73.21,74.86,97.52,150.81,81.4
2015-12-02,99.99,106.14,73.08,74.95,98.18,149.5,81.15
2015-12-03,97.62,109.38,73.44,74.92,100.69,151.43,81.57
2015-12-04,98.35,109.0,73.4,74.84,100.35,151.12,81.23
2015-12-07,98.66,108.37,72.67,74.06,100.02,150.57,81.05
2015-12-08,98.47,108.96,72.22,73.62,100.76,150.12,81.36
2015-12-09,97.34,110.22,72.35,73.71,101.7,151.84,82.28
2015-12-10,97.94,109.44,72.8,73.37,101.22,151.62,82.24
2015-12-11,97.56,109.95,71.89,72.69,101.76,151.72,82.67
2015-12-14,97.6,109.96,72.45,72.85,101.47,151.58,82.61
2015-12-15,98.22,109.31,71.93,72.79,100.85,150.37,82.19
2015-12-16,97.87,109.1,72.3,72.56,101.04,150.0,81.82
2015-12-17,99.27,108.34,71.23,71.74,100.39,149.05,81.65
2015-12-18,98.7,108.69,71.73,71.65,100.56,148.92,82.55
2015-12-21,98.36,109.15,71.91,71.62,100.77,148.86,82.52
2015-12-22,98.23,109.52,72.33,71.84,101.24,148.24,82.6
2015-12-23,98.34,109.16,72.33,72.21,100.95,148.7,82.72
2015-12-24,97.98,109.65,72.66,72.24,101.38,149.18,83.13
2015-12-25,97.98,,,,,,
2015-12-28,97.92,109.68,72.5,71.91,101.17,148.8,83.06
2015-12-29,98.1,109.21,72.95,72.26,100.7,148.17,83.03
2015-12-30,98.27,109.3,72.83,72.08,101.17,148.13,82.98
2015-12-31,98.63,108.59,72.7,71.94,99.86,147.37,83.12
2016-01-01,98.63,,,,,,
2016-01-04,98.87,108.32,71.85,71.68,99.78,147.21,83.77
2016-01-05,99.4,107.49,71.65,71.49,99.14,146.73,84.0
2016-01-06,99.18,107.8,70.72,71.04,99.25,146.31,84.39
2016-01-07,98.22,109.32,70.11,70.87,100.58,146.19,85.03
2016-01-08,98.54,109.25,69.52,70.56,100.53,145.19,85.3
2016-01-11,98.72,108.57,69.95,70.38,99.85,145.5,84.89
2016-01-12,98.97,108.57,69.85,70.1,99.76,144.4,84.97
2016-01-13,98.93,108.8,69.52,69.66,99.4,144.09,84.99
2016-01-14,99.09,108.67,69.82,69.61,99.47,144.17,84.65
2016-01-15,98.96,109.12,68.6,68.79,99.84,142.59,85.47
2016-01-18,98.96,,,,,,
2016-01-19,98.99,109.06,69.06,68.57,99.65,141.52,85.0
2016-01-20,99.09,108.89,69.07,68.94,99.52,141.89,85.52
2016-01-21,99.06,108.74,70.02,70.06,99.27,142.16,84.91
2016-01-22,99.57,107.99,70.03,70.79,98.45,142.67,84.19
2016-01-25,99.36,108.5,69.5,70.01,98.74,142.45,84.52
2016-01-26,99.36,108.67,70.07,70.85,98.31,143.49,84.44
2016-01-27,98.9,108.93,70.25,70.91,98.49,142.36,84.27
2016-01-28,98.51,109.38,70.85,71.24,98.64,143.6,84.16
2016-01-29,99.61,108.31,70.84,71.58,97.75,142.46,82.56
2016-02-01,99.01,108.9,71.09,71.72,98.04,144.31,82.63
2016-02-02,98.87,109.18,70.45,71.17,98.14,144.11,83.38
2016-02-03,97.29,110.93,71.66,72.56,99.49,145.93,84.76
2016-02-04,96.47,112.03,72.01,72.68,100.68,145.8,85.61
2016-02-05,97.03,111.59,70.64,71.86,100.92,145.03,85.59
2016-02-08,96.57,111.94,70.86,71.74,101.31,144.37,86.33
2016-02-09,96.07,112.87,70.7,72.06,102.74,144.71,86.86
2016-02-10,95.89,112.84,70.93,71.8,102.69,145.32,88.17
2016-02-11,95.56,113.24,71.1,71.8,102.86,144.76,88.97
2016-02-12,95.94,112.56,71.06,72.22,102.33,145.06,88.32
2016-02-15,95.98,,,,,,
2016-02-16,96.87,111.43,71.08,72.05,101.14,143.04,87.67
2016-02-17,96.79,111.27,71.77,73.14,100.73,142.93,87.65
2016-02-18,96.95,111.1,71.61,72.87,100.69,143.39,88.31
2016-02-19,96.6,111.29,71.5,72.64,101.03,144.06,88.83
2016-02-22,97.38,110.28,72.26,72.94,100.06,141.49,88.59
2016-02-23,97.48,110.19,72.0,72.51,100.85,140.28,89.22
2016-02-24,97.46,110.15,71.95,72.99,101.12,139.32,89.14
2016-02-25,97.29,110.25,72.36,73.87,100.96,139.6,88.5
2016-02-26,98.15,109.31,71.26,74.0,100.31,138.73,87.73
2016-02-29,98.21,108.76,71.4,73.86,100.18,139.17,88.74
2016-03-01,98.35,108.66,71.75,74.54,100.25,139.51,87.64
2016-03-02,98.21,108.71,72.91,74.49,100.36,140.81,88.12
2016-03-03,97.59,109.56,73.5,74.59,100.81,141.78,87.96
2016-03-04,97.34,110.07,74.38,75.11,100.72,142.34,87.88
2016-03-07,97.07,110.15,74.67,75.27,100.42,142.68,88.16
2016-03-08,97.21,110.12,74.35,74.57,100.45,142.16,88.77
2016-03-09,97.17,110.0,74.86,75.45,100.26,142.19,88.21
2016-03-10,96.07,111.8,74.5,74.99,101.52,142.84,88.34
