Date,AUDUSD,NZDUSD,GBPUSD,USDCAD,Crude Oil WTI
2018-07-24,0.7421,0.6801,1.3145,1.3154,68.52
2018-07-25,0.7455,0.6837,1.3189,1.3046,69.3
2018-07-26,0.7378,0.6784,1.3109,1.3074,69.61
2018-07-27,0.7401,0.679,1.3104,1.3053,68.69
2018-07-30,0.7407,0.6823,1.3133,1.3036,70.13
2018-07-31,0.7429,0.6817,1.3127,1.3007,68.76
2018-08-01,0.7404,0.6791,1.3126,1.3005,67.66
2018-08-02,0.736,0.6754,1.3018,1.3023,68.96
2018-08-03,0.74,0.6743,1.3008,1.2990000000000002,68.49
2018-08-06,0.7387,0.6733,1.2943,1.3004,69.01
2018-08-07,0.7421,0.6735,1.2939,1.3053,69.17
2018-08-08,0.7432,0.6747,1.2881,1.3023,66.94
2018-08-09,0.7372,0.6613,1.2824,1.305,66.81
2018-08-10,0.7302,0.6581,1.2769,1.3145,67.63
2018-08-13,0.7269,0.6579,1.2768,1.3134,67.2
2018-08-14,0.7245,0.6573,1.2725,1.3056,67.04
2018-08-15,0.7239,0.6565,1.2698,1.3142,65.01
2018-08-16,0.7261,0.6588,1.2719,1.3153,65.46
2018-08-17,0.7312,0.6638,1.2752,1.306,65.91
2018-08-20,0.7340000000000001,0.664,1.2798,1.3047,66.43
2018-08-21,0.7371,0.6692,1.2901,1.3036,67.35
2018-08-22,0.7347,0.6697,1.2911,1.2997,67.86
2018-08-23,0.7246,0.6636,1.2812,1.3082,67.83
2018-08-24,0.7325,0.6692,1.2845,1.3029,68.72
2018-08-27,0.7352,0.6696,1.2893,1.2965,68.87
2018-08-28,0.7338,0.6709,1.2877,1.2931,68.53
2018-08-29,0.731,0.6717,1.3027,1.2904,69.51
2018-08-30,0.7263,0.6657,1.301,1.2981,70.25
2018-08-31,0.7190000000000001,0.6621,1.2963,1.3039,69.8
2018-09-02,,,,,69.92
2018-09-03,0.7211,0.6601,1.2872,1.3092,70.12
2018-09-04,0.7177,0.6556,1.2856,1.3188,69.87
2018-09-05,0.7189,0.659,1.2904,1.3175,68.72
2018-09-06,0.7201,0.659,1.2932,1.314,67.77
2018-09-07,0.7106,0.6535,1.2924,1.3156,67.75
2018-09-10,0.7114,0.6527,1.3027,1.3164,67.54
2018-09-11,0.7122,0.6526,1.3035,1.3067,69.25
2018-09-12,0.7168,0.6564,1.3048,1.2997,70.37
2018-09-13,0.7192,0.6568,1.3107,1.2998,68.59
2018-09-14,0.715,0.6549,1.3068,1.3033,68.99
2018-09-17,0.718,0.6578,1.3158,1.3044,68.91
2018-09-18,0.7218,0.6583,1.3149,1.2974,69.85
2018-09-19,0.7263,0.6616,1.3144,1.2915,71.12
2018-09-20,0.7289,0.6685,1.3267,1.2903,70.8
2018-09-21,0.7289,0.6686,1.3077,1.2915,70.78
2018-09-24,0.7252,0.6647,1.3121,1.2956,72.08
2018-09-25,0.725,0.6647,1.3183,1.2953,72.28
2018-09-26,0.7256,0.6656,1.317,1.3019,71.57
2018-09-27,0.7206,0.662,1.3082,1.3042,72.12
2018-09-28,0.7228,0.6619,1.3031,1.2906,73.25
2018-10-01,0.7223,0.6614,1.3043,1.2812,75.3
2018-10-02,0.7186,0.6594,1.2979,1.2823,75.23
2018-10-03,0.7102,0.6515,1.294,1.2869,76.41
2018-10-04,0.7072,0.648,1.3019999999999998,1.2925,74.33
2018-10-05,0.7051,0.6443,1.3123,1.2937,74.34
2018-10-08,0.7076,0.6449,1.3090000000000002,1.2966,74.29
2018-10-09,0.7102,0.6474,1.3144,1.2947,74.96
2018-10-10,0.706,0.6449,1.3196,1.3068,73.17
2018-10-11,0.7123,0.6522,1.3236,1.3029,70.97
2018-10-12,0.7117,0.6508,1.3155,1.3022,71.34
2018-10-15,0.713,0.6551,1.3153,1.2992,71.78
2018-10-16,0.7140000000000001,0.6584,1.3187,1.2934,71.92
2018-10-17,0.7108,0.655,1.3115,1.3018,69.75
2018-10-18,0.7099,0.6543,1.3018,1.3086,68.65
2018-10-19,0.7120000000000001,0.6594,1.307,1.3099,69.12
2018-10-22,0.7079,0.6559999999999999,1.2961,1.3101,69.17
2018-10-23,0.7084,0.6551,1.2982,1.3084,66.43
2018-10-24,0.7058,0.653,1.288,1.3054,66.82
2018-10-25,0.7079,0.6525,1.2815,1.3071,67.33
2018-10-26,0.7094,0.6512,1.2831,1.3107,67.59
2018-10-29,0.7055,0.6522,1.2791,1.3135,67.04
2018-10-30,0.7105,0.6554,1.2704,1.3107,66.18
2018-10-31,0.7073,0.6517,1.2765,1.3155,65.31
2018-11-01,0.7205,0.6656,1.3009,1.3087,63.69
2018-11-02,0.7197,0.6661,1.297,1.3109,63.14
2018-11-05,0.7209,0.6662,1.304,1.311,63.1
2018-11-06,0.7246,0.6738,1.3097,1.3124,62.21
2018-11-07,0.7274,0.6788,1.3124,1.3112,61.67
2018-11-08,0.7256,0.6754,1.3061,1.3152,60.67
2018-11-09,0.7224,0.6739,1.2974,1.3211,60.19
2018-11-12,0.7172,0.6709999999999999,1.2847,1.3247,59.93
2018-11-13,0.7217,0.6765,1.2971,1.3236,55.69
2018-11-14,0.7234,0.6799,1.2994,1.3239,56.25
2018-11-15,0.7276,0.6832,1.2774,1.3178,56.46
2018-11-16,0.7334,0.6878,1.2837,1.3146,56.46
2018-11-19,0.7293,0.6838,1.2849,1.3171,56.76
2018-11-20,0.7213,0.6791,1.2786,1.3306,53.43
2018-11-21,0.7261,0.6834,1.2775,1.3231,54.63
2018-11-22,0.7254,0.6814,1.2876,1.319,54.02
2018-11-23,0.7234,0.6781,1.2812,1.3237,50.42
2018-11-26,0.722,0.6771,1.2833,1.3252,51.63
2018-11-27,0.7223,0.6788,1.2747,1.3295,51.56
2018-11-28,0.7304,0.6871,1.2824,1.3276,50.29
2018-11-29,0.7318,0.6858,1.2792,1.3283,51.45
2018-11-30,0.7315,0.6882,1.2751,1.3296,50.93
2018-12-03,0.7355,0.6928,1.2722,1.3197,52.95
2018-12-04,0.7337,0.6929,1.2718,1.3261,53.25
2018-12-05,0.7268,0.6898,1.2731,1.3354,52.89
2018-12-06,0.7235,0.6876,1.2782,1.338,51.49
2018-12-07,0.7199,0.6868,1.2726,1.3321,52.61
2018-12-10,0.7189,0.6871,1.2559,1.3395,51.0
2018-12-11,0.7206,0.6878,1.2484,1.339,51.65
2018-12-12,0.7219,0.6856,1.2629,1.3351,51.15
2018-12-13,0.7226,0.6858,1.2655,1.3352,52.58
2018-12-14,0.7176,0.6797,1.2583,1.3384,51.2
2018-12-17,0.7172,0.6801,1.2625,1.3405,49.88
2018-12-18,0.718,0.6847,1.2644,1.3465,46.24
2018-12-19,0.7107,0.6765,1.2607,1.3485,47.2
2018-12-20,0.7109,0.6776,1.2655,1.3509,45.88
2018-12-21,0.7032,0.6719,1.263,1.36,45.59
2018-12-24,0.7057,0.6728,1.2722,1.3606,42.53
2018-12-25,0.7037,0.6726,1.2684,1.359,43.16
2018-12-26,0.7065,0.6729999999999999,1.2632,1.3572,46.22
2018-12-27,0.7033,0.6704,1.2642,1.3618,44.61
2018-12-28,0.7041,0.6714,1.2705,1.3639,45.33
2018-12-31,0.7049,0.6719,1.2757,1.3638,45.41
2019-01-01,0.7052,0.6717,1.2751,1.3639,45.89
2019-01-02,0.6984,0.6654,1.2607,1.3578,46.54
2019-01-03,0.7005,0.6693,1.2631,1.3489,47.09
2019-01-04,0.7112,0.6731,1.2726,1.3374,47.96
2019-01-07,0.7147,0.6754,1.2778,1.3298,48.52
2019-01-08,0.7139,0.6723,1.2717,1.3274,49.78
2019-01-09,0.7170000000000001,0.6788,1.2788,1.3209,52.36
2019-01-10,0.7185,0.6779999999999999,1.2747,1.3236,52.59
2019-01-11,0.7215,0.6833,1.2841,1.3266,51.59
2019-01-14,0.7195,0.6823,1.2863,1.3286,50.51
2019-01-15,0.72,0.6817,1.2858,1.3265,52.11
2019-01-16,0.7166,0.6776,1.2881,1.3255,52.31
2019-01-17,0.7191,0.6764,1.2984,1.3277,52.07
2019-01-18,0.7167,0.6743,1.2873,1.3259,53.8
2019-01-20,,,,,53.65
2019-01-21,0.7158,0.6733,1.2890000000000001,1.3292,54.24
2019-01-22,0.7122,0.6751,1.2957,1.3354,52.57
2019-01-23,0.7141,0.6787,1.3067,1.334,52.62
2019-01-24,0.7094,0.6763,1.3064,1.3349,53.13
2019-01-25,0.7182,0.6839,1.3201,1.3219,53.69
2019-01-28,0.7165,0.6829999999999999,1.3162,1.3264,51.99
2019-01-29,0.7153,0.6835,1.3066,1.3267,53.31
2019-01-30,0.7246,0.6894,1.3116,1.3149,54.23
2019-01-31,0.7272,0.6918,1.31,1.3124,53.79
2019-02-01,0.7249,0.6898,1.3083,1.3098,55.26
2019-02-04,0.7224,0.6885,1.3035,1.311,54.56
2019-02-05,0.7234,0.6894,1.2942,1.3124,53.66
2019-02-06,0.7103,0.6775,1.2932,1.3212,54.01
2019-02-07,0.7099,0.6748,1.2953,1.3306,52.64
2019-02-08,0.7088,0.6746,1.2947,1.3276,52.72
2019-02-11,0.7059,0.6732,1.2849,1.3304,52.41
2019-02-12,0.7093,0.6735,1.2890000000000001,1.3235,53.1
2019-02-13,0.7088,0.6795,1.2844,1.3252,53.9
2019-02-14,0.7105,0.6835,1.2811,1.3293,54.41
2019-02-15,0.7139,0.6863,1.2889,1.3243,55.59
2019-02-17,,,,,56.33
2019-02-18,0.713,0.6846,1.2921,1.3239,56.27
2019-02-19,0.7163,0.6882,1.3062,1.3206,56.09
2019-02-20,0.7163,0.6855,1.3049,1.3174,56.92
2019-02-21,0.7092,0.6799,1.3049,1.3230000000000002,56.96
2019-02-22,0.7127,0.6843,1.3052,1.3136,57.26
2019-02-25,0.7165,0.6882,1.3095,1.3188,55.48
2019-02-26,0.7186,0.6886,1.325,1.3166,55.5
2019-02-27,0.7138,0.6845,1.3308,1.3154,56.94
2019-02-28,0.7094,0.6806,1.3261,1.3166,57.22
2019-03-01,0.708,0.6799,1.3202,1.3295,55.8
2019-03-04,0.7092,0.6818,1.3186,1.3302,56.59
2019-03-05,0.7082,0.6789,1.3175,1.3345,56.56
2019-03-06,0.7032,0.6767,1.3169,1.344,56.22
2019-03-07,0.7013,0.6752,1.3084,1.3453,56.66
2019-03-08,0.7045,0.6802,1.3015,1.3413,56.07
2019-03-11,0.7069,0.6829,1.3151,1.3389,56.79
2019-03-12,0.708,0.6859,1.3073,1.3352,56.87
2019-03-13,0.7093,0.6856,1.3337,1.3304,58.26
2019-03-14,0.7064,0.6821,1.3239,1.3333,58.61
2019-03-15,0.7087,0.6843,1.3289,1.3334,58.52
2019-03-18,0.7102,0.6851,1.3255,1.3334,59.09
2019-03-19,0.7087,0.6853,1.3267,1.3319,59.03
2019-03-20,0.7115,0.6882,1.3196,1.3304,59.83
2019-03-21,0.7111,0.6875,1.3107,1.3358,59.98
2019-03-22,0.7082,0.6875,1.3209,1.3426,59.04
2019-03-25,0.7111,0.6905,1.3202,1.3401,58.82
2019-03-26,0.7134,0.6905,1.3207,1.3381,59.94
2019-03-27,0.7084,0.6796,1.3189,1.3409,59.41
2019-03-28,0.7075,0.6775,1.3043,1.3437,59.3
2019-03-29,0.7094,0.6802,1.3031,1.3344,60.14
2019-04-01,0.7111,0.6804,1.3099,1.3306,61.59
2019-04-02,0.7070000000000001,0.6755,1.3127,1.3337,62.58
2019-04-03,0.7112,0.6776,1.3159,1.3343,62.46
2019-04-04,0.7111,0.6751,1.3077,1.3358,62.1
2019-04-05,0.7105,0.6731,1.3036,1.3382,63.08
2019-04-08,0.7126,0.6738,1.3062,1.3313,64.4
2019-04-09,0.7122,0.6743,1.306,1.3328,63.98
2019-04-10,0.7170000000000001,0.6764,1.3089,1.3319999999999999,64.61
2019-04-11,0.7123,0.6726,1.3054,1.3384,63.58
2019-04-12,0.7171,0.6759999999999999,1.3081,1.3319999999999999,63.89
2019-04-15,0.7173,0.6761,1.3097,1.3362,63.4
2019-04-16,0.7175,0.6761,1.3048,1.3349,64.05
2019-04-17,0.7178,0.6726,1.3043,1.3338,63.76
2019-04-18,0.715,0.6681,1.2996,1.3374,64.0
2019-04-19,0.7152,0.6685,1.2988,1.339,
2019-04-22,0.7133,0.6678,1.2982,1.3342,65.7
2019-04-23,0.7101,0.6656,1.2937,1.3422,66.3
2019-04-24,0.7015,0.6591,1.29,1.3489,65.89
2019-04-25,0.7013,0.6624,1.2897,1.3485,65.21
2019-04-26,0.7039,0.6659,1.2917,1.3453,63.3
2019-04-29,0.7055,0.6667,1.2936,1.3456,63.5
2019-04-30,0.7048,0.6673,1.3031,1.3386,63.91
2019-05-01,0.7013,0.6621,1.3049,1.3441,63.6
2019-05-02,0.7,0.6616,1.3034,1.3472,61.81
2019-05-03,0.7023,0.6644,1.3171,1.3419999999999999,61.94
2019-05-06,0.6989,0.6611,1.3095,1.3446,62.25
2019-05-07,0.7011,0.6601,1.3074,1.3472,61.4
2019-05-08,0.6988,0.6573,1.3006,1.3477,62.12
2019-05-09,0.6988,0.659,1.3013,1.3477,61.7
2019-05-10,0.7,0.6597,1.2999,1.3412,61.66
2019-05-13,0.6943,0.6566,1.2955,1.3475,61.04
2019-05-14,0.6941,0.6574,1.2904,1.3459,61.78
2019-05-15,0.6927,0.6561,1.2848,1.3437,62.02
2019-05-16,0.6892,0.6534,1.2795,1.3457,62.87
2019-05-17,0.6868,0.6519,1.2718,1.3455,62.76
2019-05-20,0.6906,0.6532,1.2726,1.3426,63.1
2019-05-21,0.6883,0.6506,1.2705,1.3405,62.99
2019-05-22,0.688,0.6493,1.2661,1.3429,61.42
2019-05-23,0.6899,0.6517,1.2654,1.3472,57.91
2019-05-24,0.6923,0.6551,1.2712,1.3436,58.63
2019-05-26,,,,,58.77
2019-05-27,0.6917,0.6543,1.2677,1.3441,59.16
2019-05-28,0.6922,0.6541,1.2652,1.349,59.14
2019-05-29,0.6917,0.6509,1.2625,1.3519,58.81
2019-05-30,0.6911,0.6509,1.2606,1.3498,56.59
2019-05-31,0.6938,0.6534,1.2631,1.3512,53.5
2019-06-03,0.6976,0.6596,1.2663,1.3433,53.25
2019-06-04,0.6990000000000001,0.6605,1.2696,1.339,53.48
2019-06-05,0.6969,0.6618,1.2684,1.3412,51.68
2019-06-06,0.6976,0.662,1.2699,1.3361,52.59
2019-06-07,0.6998,0.6664,1.2734,1.3265,53.99
2019-06-10,0.6961,0.6607,1.2683,1.3265,53.26
2019-06-11,0.696,0.6582,1.2722,1.3279,53.27
2019-06-12,0.6928,0.6572,1.2686,1.3341,51.14
2019-06-13,0.6913,0.6567,1.2672,1.3324,52.28
2019-06-14,0.6872,0.649,1.2590000000000001,1.3411,52.51
2019-06-17,0.6852,0.6493,1.2532,1.3411,51.93
2019-06-18,0.6876,0.6528,1.2556,1.3376,53.9
2019-06-19,0.6881,0.6537,1.2639,1.3278,53.76
2019-06-20,0.6922,0.6585,1.2699,1.3189,56.65
2019-06-21,0.6923,0.6587,1.274,1.3221,57.43
2019-06-24,0.6961,0.6617,1.2739,1.3177,57.9
2019-06-25,0.6957,0.6638,1.2697,1.3167,57.83
2019-06-26,0.6983,0.6678,1.2688,1.3125,59.38
2019-06-27,0.7008,0.6698,1.2675,1.3095,59.43
2019-06-28,0.7020000000000001,0.6717,1.2693,1.3090000000000002,58.47
2019-07-01,0.6965,0.6669,1.2638,1.3134,59.09
2019-07-02,0.6994,0.6671,1.2591,1.3104,56.25
2019-07-03,0.7028,0.6704,1.2571,1.3053,57.34
2019-07-04,0.7019,0.6686,1.2576,1.305,56.8
2019-07-05,0.6979,0.6627,1.2523,1.3075,57.51
2019-07-08,0.6970000000000001,0.662,1.251,1.3092,57.66
2019-07-09,0.6927,0.6603,1.2465,1.3125,57.83
2019-07-10,0.6957,0.6645,1.2499,1.308,60.43
2019-07-11,0.6973,0.6659,1.2519,1.3072,60.2
2019-07-12,0.7017,0.669,1.2573,1.3029,60.21
2019-07-15,0.7039,0.6716,1.2514,1.3047,59.58
2019-07-16,0.7012,0.67,1.2403,1.3086,57.62
2019-07-17,0.7009,0.6729999999999999,1.2431,1.3047,56.78
2019-07-18,0.7075,0.6781,1.2546,1.3025,55.3
2019-07-19,0.7042,0.6761,1.25,1.306,55.63
2019-07-22,0.7034,0.6758,1.2474,1.3118,56.22
2019-07-23,0.7004,0.6702,1.2436,1.3132,56.77
2019-07-24,0.6976,0.6704,1.2481,1.3139,55.88
2019-07-25,0.695,0.6662,1.2454,1.3161,56.02
2019-07-26,0.6908,0.6633,1.238,1.3166,56.2
2019-07-29,0.6901,0.6629999999999999,1.2217,1.3161,56.87
2019-07-30,0.6871,0.6611,1.2149,1.3146,58.05
2019-07-31,0.6844,0.6556,1.2157,1.3189,58.58
2019-08-01,0.6799,0.6561,1.2131,1.3211,53.95
2019-08-02,0.6799,0.654,1.2154,1.3204,55.66
2019-08-05,0.6756,0.6526,1.2141,1.3213,54.69
2019-08-06,0.6759999999999999,0.6523,1.2166,1.3278,53.63
2019-08-07,0.6755,0.6444,1.214,1.33,51.09
2019-08-08,0.68,0.6478,1.2131,1.3224,52.54
2019-08-09,0.6787,0.6465,1.2034,1.3226,54.5
2019-08-12,0.6752,0.6446,1.2073,1.3238,54.93
2019-08-13,0.68,0.6456,1.2058,1.3221,57.1
2019-08-14,0.6747,0.6434,1.2059,1.3317,55.23
2019-08-15,0.6775,0.6447,1.2084,1.3308,54.47
2019-08-16,0.6779999999999999,0.6427,1.2149,1.327,54.87
2019-08-19,0.6762,0.6409,1.2125,1.3323,56.21
2019-08-20,0.6776,0.6414,1.2168,1.3314,56.34
2019-08-21,0.6779999999999999,0.6402,1.2126,1.3289,55.68
2019-08-22,0.6756,0.6363,1.225,1.3302,55.35
2019-08-23,0.6754,0.6402,1.2277,1.3278,54.17
2019-08-26,0.6774,0.6393,1.2215,1.3253,53.64
2019-08-27,0.6751,0.6359,1.2287,1.328,54.93
2019-08-28,0.6733,0.6336,1.2209,1.3305,55.78
2019-08-29,0.6724,0.6309,1.2188,1.3284,56.71
2019-08-30,0.6736,0.6306,1.2156,1.331,55.1
2019-09-01,,,,,54.8
2019-09-02,0.6713,0.6306,1.2066,1.3325,54.66
2019-09-03,0.6757,0.6334,1.2084,1.3332,53.94
2019-09-04,0.6796,0.6358,1.225,1.3222,56.26
2019-09-05,0.6813,0.6373,1.2329,1.3227,56.3
2019-09-06,0.6846,0.6425,1.2281,1.317,56.52
2019-09-09,0.6861,0.6422,1.2345,1.3166,57.85
2019-09-10,0.6859,0.6423,1.2346,1.3149,57.4
2019-09-11,0.6861,0.6411,1.2326,1.3191,55.75
2019-09-12,0.6866,0.6403,1.2332,1.3209,55.09
2019-09-13,0.6877,0.6375,1.25,1.3283,54.85
2019-09-16,0.6864,0.6343,1.2428,1.3235,62.9
2019-09-17,0.6864,0.6356,1.25,1.3241,59.34
2019-09-18,0.6827,0.632,1.2468,1.3284,58.11
2019-09-19,0.6789,0.6301,1.2524,1.3259999999999998,58.13
2019-09-20,0.6768,0.6256,1.2477,1.3259,58.09
2019-09-23,0.6773,0.6291,1.2429,1.3261,58.64
2019-09-24,0.6799,0.6321,1.2488,1.324,57.29
2019-09-25,0.675,0.6271,1.2349,1.3266,56.49
2019-09-26,0.6748,0.6297,1.2322,1.3268,56.41
2019-09-27,0.6765,0.6295,1.2288,1.3244,55.91
2019-09-30,0.6749,0.6261,1.2287,1.3239,54.07
2019-10-01,0.6702,0.6244,1.2301,1.3218,53.62
2019-10-02,0.6703,0.6267,1.23,1.3321,52.64
2019-10-03,0.6741,0.63,1.2328,1.3335,52.45
2019-10-04,0.6768,0.6316,1.2332,1.3313,52.81
2019-10-07,0.6731,0.6288,1.229,1.3307,52.75
2019-10-08,0.6728,0.6296,1.2217,1.3324,52.63
2019-10-09,0.6723,0.6291,1.2204,1.3330000000000002,52.59
2019-10-10,0.6761,0.6318,1.244,1.329,53.55
2019-10-11,0.6787,0.6336,1.2647,1.3196,54.7
2019-10-14,0.6774,0.6297,1.2606,1.3231,53.59
2019-10-15,0.6752,0.6292,1.2786,1.3197,52.81
2019-10-16,0.6756,0.6291,1.2830000000000001,1.3201,53.36
2019-10-17,0.6823,0.6344,1.2888,1.3135,53.93
2019-10-18,0.6855,0.6383,1.2971,1.3124,53.78
2019-10-21,0.6866,0.6406,1.2958,1.3084,53.31
2019-10-22,0.6855,0.6404,1.2872,1.3091,54.16
2019-10-23,0.6853,0.642,1.2916,1.3067,55.97
2019-10-24,0.6817,0.6383,1.285,1.3071,56.23
2019-10-25,0.6822,0.6347,1.2821,1.3058,56.66
2019-10-28,0.6838,0.6347,1.2862,1.305,55.81
2019-10-29,0.6864,0.6354,1.2865,1.3085,55.54
2019-10-30,0.6902,0.6387,1.2901,1.3156,55.06
2019-10-31,0.6893,0.6411,1.294,1.3159,54.18
2019-11-01,0.6913,0.6426,1.2934,1.3134,56.2
2019-11-04,0.6883,0.6401,1.2882,1.3149,56.54
2019-11-05,0.6893,0.6373,1.2882,1.3154,57.23
2019-11-06,0.6882,0.6367,1.285,1.318,56.35
2019-11-07,0.6897,0.6364,1.2813,1.3169,57.15
2019-11-08,0.6859,0.6328,1.2770000000000001,1.3228,57.24
2019-11-11,0.6849,0.6359,1.2851,1.3231,56.86
2019-11-12,0.684,0.6329,1.2844,1.3231,56.8
2019-11-13,0.6837,0.6409999999999999,1.2849,1.3249,57.12
2019-11-14,0.6786,0.638,1.2881,1.3245,56.77
2019-11-15,0.6819,0.6399,1.2899,1.3221,57.72
2019-11-18,0.6808,0.6396,1.2952,1.3206,57.05
2019-11-19,0.6825,0.643,1.2922,1.3266,55.21
2019-11-20,0.6802,0.6417,1.2922,1.3303,57.11
2019-11-21,0.6784,0.6401,1.2913,1.3285,58.58
2019-11-22,0.6786,0.6407,1.2830000000000001,1.3301,57.77
2019-11-25,0.6777,0.6416,1.2898,1.3297,58.01
2019-11-26,0.6787,0.6425,1.2865,1.327,58.41
2019-11-27,0.6775,0.6418,1.2921,1.3281,58.11
2019-11-28,0.6768,0.6417,1.2911,1.3277,58.08
2019-11-29,0.6764,0.642,1.2933,1.3275,55.17
2019-12-02,0.6817,0.6501,1.2936,1.3308,55.96
2019-12-03,0.6846,0.6519,1.2992,1.3294,56.1
2019-12-04,0.6849,0.6527,1.3103,1.3199,58.43
2019-12-05,0.6833,0.6541,1.3155,1.3173,58.43
2019-12-06,0.6838,0.6561,1.3135,1.3255,59.2
2019-12-09,0.6822,0.6547,1.3143,1.3237,59.02
2019-12-10,0.6809,0.6543,1.3154,1.3225,59.24
2019-12-11,0.6874,0.6584,1.3193,1.3171,58.76
2019-12-12,0.6908,0.6595,1.3162,1.3182,59.18
2019-12-13,0.6875,0.6597,1.3325,1.3165,60.07
2019-12-16,0.6884,0.6595,1.3329,1.315,60.21
2019-12-17,0.685,0.6574,1.3128,1.3158,60.94
2019-12-18,0.6852,0.6587,1.3076,1.3113,60.93
2019-12-19,0.6884,0.6606,1.3007,1.3125,61.22
2019-12-20,0.6898,0.6601,1.3002,1.3146,60.44
2019-12-23,0.6922,0.6634,1.2933,1.3143,60.52
2019-12-24,0.6920000000000001,0.6636,1.2944,1.3165,61.11
2019-12-25,0.6919,0.6632,1.296,1.3159999999999998,61.19
2019-12-26,0.6945,0.6669,1.2992,1.3121,61.68
2019-12-27,0.6977,0.6698,1.3076,1.3076,61.72
2019-12-30,0.6994,0.6725,1.3113,1.3064,61.68
2019-12-31,0.7021,0.6736,1.3259,1.2986,61.06
2020-01-01,0.7017,0.6722,1.3254,1.2986,61.33
2020-01-02,0.6993,0.67,1.3144,1.2978,61.18
2020-01-03,0.6951,0.6663,1.3086,1.2999,63.05
2020-01-06,0.6939,0.6671,1.3167,1.2963,63.27
2020-01-07,0.6868,0.664,1.3123,1.3003,62.7
2020-01-08,0.6865,0.6646,1.3097,1.3037,59.61
2020-01-09,0.6857,0.6614,1.3065,1.3054,59.56
2020-01-10,0.6901,0.6629,1.3059,1.305,59.04
2020-01-13,0.6903,0.6629,1.2988,1.3056,58.08
2020-01-14,0.69,0.6613,1.3017,1.306,58.23
2020-01-15,0.6902,0.6616,1.3036,1.3041,57.81
2020-01-16,0.6898,0.6638,1.3076,1.304,58.52
2020-01-17,0.6872,0.6613,1.3008,1.3063,58.54
2020-01-19,,,,,59.27
2020-01-20,0.6872,0.6606,1.3009,1.3046,58.73
2020-01-21,0.6844,0.6595,1.3047,1.3067,58.34
2020-01-22,0.6844,0.6591,1.314,1.3134,56.74
2020-01-23,0.6846,0.6615,1.3121,1.3122,55.59
2020-01-24,0.6828,0.6607,1.3076,1.3142,54.19
2020-01-27,0.6759999999999999,0.6547,1.3053,1.3192,53.14
2020-01-28,0.6762,0.6544,1.3027,1.3155,53.48
2020-01-29,0.6753,0.6525,1.3019999999999998,1.3196,53.33
2020-01-30,0.6719,0.6485,1.3094,1.3208,52.14
2020-01-31,0.6691,0.6462,1.3199,1.3235,51.56
2020-02-03,0.6691,0.6459999999999999,1.2993,1.3284,50.11
2020-02-04,0.6737,0.6488,1.3029,1.3272,49.61
2020-02-05,0.6745,0.6472,1.3,1.3278,50.75
2020-02-06,0.6729999999999999,0.6456,1.2928,1.3284,50.95
2020-02-07,0.6672,0.64,1.2891,1.3311,50.32
2020-02-10,0.6686,0.6383,1.2913,1.3315,49.57
2020-02-11,0.6713,0.6401,1.2951,1.3286,49.94
2020-02-12,0.6737,0.6463,1.296,1.3249,51.17
2020-02-13,0.6718,0.6435,1.3045,1.3267,51.42
2020-02-14,0.6713,0.6439,1.3046,1.3252,52.05
2020-02-16,,,,,52.36
2020-02-17,0.6713,0.6434,1.3006,1.3234,52.2
2020-02-18,0.6684,0.6385,1.2998,1.3256,52.05
2020-02-19,0.6675,0.6385,1.2919,1.3218,53.29
2020-02-20,0.6615,0.6328,1.2879,1.3259,53.78
2020-02-21,0.6627,0.6341,1.2969,1.3222,53.38
2020-02-24,0.6604,0.6337,1.2927,1.3292,51.43
2020-02-25,0.6602,0.6318,1.3004,1.3277,49.9
2020-02-26,0.6543,0.6293,1.2903,1.3330000000000002,48.73
2020-02-27,0.6568,0.6306,1.2884,1.3388,47.09
2020-02-28,0.6509,0.6251,1.2819999999999998,1.3396,44.76
2020-03-02,0.6539,0.626,1.275,1.3322,46.75
2020-03-03,0.6582,0.6273,1.281,1.3385,47.18
2020-03-04,0.6626,0.6296,1.287,1.3384,46.78
2020-03-05,0.6613,0.6302,1.2954,1.3405,45.9
2020-03-06,0.6651,0.6355,1.3047,1.3423,41.28
2020-03-09,0.6586,0.6334,1.3131,1.3701,31.13
2020-03-10,0.6505,0.6269,1.2906,1.3722,34.36
2020-03-11,0.6484,0.6267,1.2819999999999998,1.3776,32.98
2020-03-12,0.6234,0.6086,1.2571,1.3926,31.5
2020-03-13,0.6182,0.6057,1.2276,1.3803,31.73
2020-03-16,0.6117,0.6044,1.2266,1.4016,28.7
2020-03-17,0.5998,0.5932,1.205,1.4199,26.95
2020-03-18,0.5771,0.5736,1.1613,1.4503,20.37
2020-03-19,0.5741,0.5671,1.1485,1.4509999999999998,25.22
2020-03-20,0.5798,0.5708,1.1641,1.4362,22.43
2020-03-23,0.5827,0.5720000000000001,1.1548,1.4496,23.36
2020-03-24,0.5957,0.5826,1.1757,1.4459,24.01
2020-03-25,0.5958,0.5848,1.1885,1.419,24.49
2020-03-26,0.6063,0.5959,1.2201,1.4016,22.6
2020-03-27,0.6165,0.6035,1.2456,1.3977,21.51
2020-03-30,0.6172,0.6013,1.2416,1.4169,20.09
2020-03-31,0.6135,0.5954,1.2418,1.4059,20.48
2020-04-01,0.607,0.5905,1.2376,1.4188,20.31
2020-04-02,0.6059,0.5916,1.2392,1.4131,25.32
2020-04-03,0.5995,0.5869,1.226,1.4201,28.34
