Date,XAGUSD,XAGEUR,XAGGBP,XAGCAD,XAGCHF,XAGAUD
2019-05-06,14.9,13.28,11.3596,20.01,15.142999999999999,21.285
2019-05-07,14.905,13.33,11.4055,20.09,15.204,21.259
2019-05-08,14.835,13.26,11.4057,20.0,15.14,21.233
2019-05-09,14.755,13.15,11.3395,19.88,14.975,21.109
2019-05-10,14.75,13.16,11.3696,19.83,14.954,21.112
2019-05-13,14.765,13.14,11.3831,19.88,14.845,21.241999999999997
2019-05-14,14.785,13.19,11.4571,19.91,14.915999999999999,21.293000000000003
2019-05-15,14.795,13.2,11.507,19.87,14.919,21.345
2019-05-16,14.555,13.03,11.3798,19.6,14.708,21.127
2019-05-17,14.39,12.9,11.3142,19.37,14.545,20.959
2019-05-20,14.465,12.94,11.3569,19.4,14.575,20.916
2019-05-21,14.445,12.94,11.3688,19.37,14.605,20.987
2019-05-22,14.445,12.95,11.4072,19.4,14.582,20.983
2019-05-23,14.585,13.06,11.5342,19.67,14.645,21.153000000000002
2019-05-24,14.56,12.99,11.450999999999999,19.56,14.583,21.025
2019-05-27,14.59,12.99,11.4739,19.56,14.602,21.02
2019-05-28,14.345999999999998,12.85,11.3362,19.35,14.453,20.71
2019-05-29,14.415,12.96,11.423,19.5,14.533,20.851
2019-05-30,14.515,13.04,11.5071,19.59,14.620999999999999,20.99
2019-05-31,14.57,13.03,11.5287,19.69,14.58,20.985
2019-06-03,14.775,13.13,11.6532,19.83,14.648,21.151999999999997
2019-06-04,14.815,13.16,11.6575,19.82,14.685,21.174
2019-06-05,14.798,13.19,11.6633,19.85,14.719000000000001,21.229
2019-06-06,14.85,13.19,11.7138,19.88,14.748,21.320999999999998
2019-06-07,14.99,13.23,11.7758,19.9,14.814,21.429000000000002
2019-06-10,14.66,12.98,11.5803,19.49,14.539000000000001,21.088
2019-06-11,14.7,13.01,11.5865,19.58,14.63,21.17
2019-06-12,14.735,13.05,11.6115,19.66,14.667,21.263
2019-06-13,14.9,13.21,11.7575,19.86,14.81,21.555
2019-06-14,14.87,13.26,11.8032,19.94,14.849,21.625
2019-06-17,14.835,13.22,11.8321,19.89,14.815,21.639
2019-06-18,15.005,13.41,11.9495,20.07,15.009,21.819000000000003
2019-06-19,15.155,13.49,11.9764,20.11,15.050999999999998,21.999000000000002
2019-06-20,15.42,13.65,12.1389,20.33,15.139000000000001,22.27
2019-06-21,15.350999999999999,13.5,12.0457,20.3,14.985999999999999,22.168000000000003
2019-06-24,15.43,13.54,12.1097,20.34,14.995999999999999,22.162
2019-06-25,15.365,13.51,12.1012,20.22,14.981,22.066
2019-06-26,15.24,13.4,12.0085,20.0,14.905,21.811999999999998
2019-06-27,15.255,13.41,12.0278,19.97,14.889000000000001,21.755
2019-06-28,15.307,13.46,12.056,20.04,14.94,21.802
2019-07-01,15.135,13.4,11.9601,19.86,14.929,21.701999999999998
2019-07-02,15.305,13.57,12.1596,20.07,15.102,21.894000000000002
2019-07-03,15.3,13.56,12.165999999999999,19.97,15.094000000000001,21.764
2019-07-04,15.28,13.54,12.1443,19.94,15.050999999999998,21.754
2019-07-05,14.97,13.35,11.9681,19.61,14.863,21.476
2019-07-08,15.025,13.4,12.0056,19.68,14.932,21.544
2019-07-09,15.1,13.47,12.106,19.81,14.995,21.781999999999996
2019-07-10,15.24,13.54,12.1861,19.93,15.073,21.883000000000003
2019-07-11,15.115,13.41,12.0508,19.73,14.939,21.631
2019-07-12,15.21,13.5,12.0975,19.82,14.972000000000001,21.677
2019-07-15,15.375,13.66,12.2823,20.06,15.137,21.836
2019-07-16,15.555,13.87,12.5332,20.36,15.364,22.18
2019-07-17,15.97,14.22,12.8358,20.82,15.757,22.764
2019-07-18,16.335,14.48,13.0128,21.28,16.028,23.085
2019-07-19,16.205,14.42,12.9489,21.14,15.892000000000001,22.984
2019-07-22,16.34,14.56,13.085999999999999,21.42,16.034000000000002,23.203000000000003
2019-07-23,16.395,14.7,13.1803,21.53,16.151,23.401
2019-07-24,16.59,14.89,13.2879,21.8,16.334,23.775
2019-07-25,16.4,14.72,13.163,21.59,16.252,23.587
2019-07-26,16.387999999999998,14.73,13.2317,21.58,16.278,23.709
2019-07-29,16.455,14.76,13.4613,21.65,16.309,23.831999999999997
2019-07-30,16.575,14.84,13.6246,21.77,16.394000000000002,24.090999999999998
2019-07-31,16.255,14.68,13.3681,21.44,16.156,23.75
2019-08-01,16.325,14.72,13.4522,21.57,16.163,24.003
2019-08-02,16.21,14.59,13.3339,21.4,15.918,23.835
2019-08-05,16.39,14.63,13.4934,21.65,15.948,24.245
2019-08-06,16.445,14.68,13.5127,21.84,16.055,24.32
2019-08-07,17.1,15.28,14.0893,22.76,16.686,25.322
2019-08-08,16.9,15.14,13.9525,22.39,16.5,24.89
2019-08-09,16.94,15.15,14.1029,22.44,16.502,25.0
2019-08-12,17.055,15.21,14.126,22.58,16.531,25.259
2019-08-13,16.965,15.18,14.0585,22.42,16.555999999999997,24.928
2019-08-14,17.205,15.44,14.2626,22.91,16.744,25.493000000000002
2019-08-15,17.265,15.53,14.2715,22.96,16.840999999999998,25.454
2019-08-16,17.08,15.42,14.0718,22.69,16.727,25.214000000000002
2019-08-19,16.86,15.22,13.9006,22.46,16.546,24.915
2019-08-20,17.12,15.44,14.0856,22.83,16.764,25.288
2019-08-21,17.11,15.43,14.1067,22.74,16.807000000000002,25.229
2019-08-22,17.01,15.37,13.8975,22.65,16.749000000000002,25.2
2019-08-23,17.39,15.63,14.1816,23.13,16.971,25.766
2019-08-26,17.63,15.89,14.4354,23.38,17.264,26.033
2019-08-27,18.16,16.38,14.7791,24.12,17.823,26.899
2019-08-28,18.33,16.57,15.0291,24.42,18.015,27.253
2019-08-29,18.24,16.5,14.9688,24.24,18.004,27.121
2019-08-30,18.35,16.7,15.0987,24.44,18.175,27.248
2019-09-02,18.45,16.82,15.2858,24.58,18.275,27.463
2019-09-03,19.23,17.53,15.9166,25.65,18.982,28.465999999999998
2019-09-04,19.57,17.73,15.969000000000001,25.88,19.188,28.788
2019-09-05,18.63,16.89,15.1155,24.66,18.382,27.351
2019-09-06,18.16,16.47,14.7928,23.93,17.937,26.533
2019-09-09,17.96,16.27,14.5599,23.67,17.834,26.198
2019-09-10,18.01,16.3,14.5749,23.67,17.854,26.228
2019-09-11,18.08,16.44,14.6857,23.89,17.973,26.384
2019-09-12,18.095,16.35,14.6638,23.89,17.912,26.338
2019-09-13,17.425,15.73,13.9367,23.15,17.254,25.331
2019-09-16,17.85,16.21,14.3485,23.61,17.704,25.976
2019-09-17,18.015,16.25,14.3965,23.84,17.874000000000002,26.205
2019-09-18,17.74,16.08,14.2213,23.57,17.695,25.980999999999998
2019-09-19,17.77,16.09,14.1865,23.56,17.64,26.155
2019-09-20,17.98,16.3,14.3939,23.82,17.798,26.535999999999998
2019-09-23,18.63,16.95,14.9883,24.71,18.441,27.51
2019-09-24,18.58,16.88,14.8895,24.63,18.327,27.340999999999998
2019-09-25,17.905,16.36,14.4945,23.75,17.756,26.518
2019-09-26,17.8,16.31,14.4596,23.64,17.704,26.4
2019-09-27,17.544,16.04,14.2753,23.24,17.381,25.93
2019-09-30,16.995,15.58,13.8116,22.48,16.942999999999998,25.151999999999997
2019-10-01,17.235,15.76,13.9963,22.77,17.111,25.69
2019-10-02,17.555,15.99,14.2404,23.34,17.462,26.118000000000002
2019-10-03,17.555,16.0,14.2284,23.4,17.529,26.02
2019-10-04,17.55,15.98,14.2278,23.37,17.465999999999998,25.923000000000002
2019-10-07,17.435,15.88,14.1695,23.18,17.326,25.873
2019-10-08,17.71,16.15,14.4833,23.58,17.570999999999998,26.3
2019-10-09,17.7,16.14,14.5069,23.61,17.634,26.323
2019-10-10,17.48,15.9,14.0659,23.26,17.451,25.886999999999997
2019-10-11,17.54,15.87,13.8577,23.13,17.469,25.814
2019-10-14,17.65,16.0,13.9968,23.35,17.597,26.048000000000002
2019-10-15,17.37,15.76,13.5966,22.95,17.362000000000002,25.748
2019-10-16,17.39,15.7,13.5499,22.96,17.3,25.721
2019-10-17,17.52,15.75,13.5898,23.01,17.308,25.674
2019-10-18,17.541,15.7,13.5202,23.02,17.262,25.581
2019-10-21,17.565,15.74,13.5396,22.96,17.299,25.541999999999998
2019-10-22,17.515,15.74,13.6039,22.93,17.329,25.539
2019-10-23,17.555,15.76,13.5759,22.92,17.373,25.587
2019-10-24,17.77,16.04,13.8556,23.28,17.669,26.107
2019-10-25,18.02,16.27,14.0585,23.54,17.927,26.421
2019-10-28,17.855,16.07,13.8665,23.28,17.742,26.089000000000002
2019-10-29,17.798,16.02,13.8395,23.3,17.698,25.943
2019-10-30,17.86,16.02,13.8396,23.5,17.667,25.869
2019-10-31,18.125,16.22,13.9794,23.81,17.847,26.244
2019-11-01,18.085,16.18,13.9677,23.73,17.805999999999997,26.131999999999998
2019-11-04,18.045,16.23,14.0152,23.75,17.836,26.230999999999998
2019-11-05,17.585,15.86,13.6328,23.11,17.442,25.486
2019-11-06,17.621,15.93,13.7113,23.24,17.5,25.61
2019-11-07,17.108,15.49,13.3622,22.56,17.041,24.822
2019-11-08,16.796,15.24,13.1473,22.22,16.747,24.473000000000003
2019-11-11,16.855,15.26,13.0951,22.27,16.721,24.569000000000003
2019-11-12,16.774,15.22,13.0449,22.17,16.639,24.485
2019-11-13,16.953,15.4,13.1917,22.46,16.784000000000002,24.791999999999998
2019-11-14,17.012,15.44,13.2161,22.55,16.817,25.081
2019-11-15,16.949,15.33,13.1355,22.41,16.774,24.848000000000003
2019-11-18,17.021,15.39,13.1522,22.5,16.861,25.011
2019-11-19,17.136,15.48,13.2637,22.75,16.982,25.11
2019-11-20,17.13,15.49,13.2717,22.82,16.996,25.213
2019-11-21,17.097,15.46,13.2355,22.71,16.972,25.184
2019-11-22,17.004,15.42,13.2502,22.62,16.956,25.054000000000002
2019-11-25,16.9,15.33,13.0862,22.45,16.822,24.893
2019-11-26,17.067999999999998,15.49,13.2694,22.66,17.022000000000002,25.151
2019-11-27,16.942,15.41,13.1161,22.51,16.933,25.004
2019-11-28,16.87,15.32,13.0633,22.4,16.840999999999998,24.915
2019-11-29,17.02,15.41,13.1272,22.54,16.977,25.096
2019-12-02,16.899,15.25,13.0613,22.48,16.75,24.784000000000002
2019-12-03,17.160999999999998,15.49,13.2118,22.83,16.945,25.073
2019-12-04,16.82,15.18,12.8348,22.2,16.625,24.551
2019-12-05,16.948,15.27,12.8885,22.34,16.74,24.813000000000002
2019-12-06,16.56,14.98,12.607000000000001,21.96,16.402,24.217
2019-12-09,16.601,15.0,12.6265,21.97,16.399,24.33
2019-12-10,16.654,15.02,12.6653,22.04,16.402,24.471
2019-12-11,16.852999999999998,15.14,12.7681,22.19,16.56,24.495
2019-12-12,16.926,15.21,12.8579,22.32,16.674,24.500999999999998
2019-12-13,16.932000000000002,15.22,12.7039,22.29,16.657,24.621
2019-12-16,17.031,15.29,12.7841,22.41,16.738,24.753
2019-12-17,17.002,15.25,12.9493,22.38,16.67,24.81
2019-12-18,17.007,15.3,13.0018,22.3,16.671,24.811999999999998
2019-12-19,17.055999999999997,15.34,13.1158,22.4,16.695,24.771
2019-12-20,17.192,15.52,13.2189,22.6,16.893,24.916999999999998
2019-12-23,17.422,15.72,13.4758,22.91,17.116,25.177
2019-12-24,17.785,16.04,13.7368,23.41,17.430999999999997,25.69
2019-12-25,,16.03,13.7209,23.41,17.429000000000002,25.697
2019-12-26,17.886,16.11,13.7602,23.46,17.544,25.741
2019-12-27,17.754,15.88,13.5742,23.21,17.305999999999997,25.439
2019-12-30,17.916,16.0,13.6646,23.41,17.371,25.622
2019-12-31,17.83,15.9,13.4353,23.15,17.256,25.392
2020-01-01,17.83,15.9,13.4505,23.15,17.254,25.406
2020-01-02,18.012999999999998,16.13,13.7065,23.39,17.497,25.765
2020-01-03,18.034000000000002,16.16,13.7782,23.44,17.533,25.956
2020-01-06,18.142,16.21,13.7813,23.53,17.567,26.149
2020-01-07,18.387,16.5,14.0226,23.93,17.857,26.794
2020-01-08,18.083,16.29,13.8147,23.6,17.624000000000002,26.354
2020-01-09,17.899,16.11,13.6927,23.35,17.414,26.09
2020-01-10,18.092,16.26,13.849,23.61,17.59,26.2
2020-01-13,17.964000000000002,16.12,13.8232,23.44,17.429000000000002,26.006999999999998
2020-01-14,17.789,15.99,13.6674,23.24,17.213,25.781999999999996
2020-01-15,17.99,16.14,13.8075,23.48,17.352999999999998,26.079
2020-01-16,17.941,16.1,13.7097,23.39,17.296,25.993000000000002
2020-01-17,17.998,16.23,13.832,23.51,17.422,26.183000000000003
2020-01-20,18.065,16.28,13.8833,23.57,17.485,26.28
2020-01-21,17.772000000000002,16.03,13.6148,23.22,17.208,25.956999999999997
2020-01-22,17.817999999999998,16.06,13.5575,23.4,17.244,26.03
2020-01-23,17.784000000000002,16.08,13.5467,23.33,17.223,25.964000000000002
2020-01-24,18.082,16.4,13.8252,23.76,17.558,26.474
2020-01-27,18.084,16.41,13.8459,23.85,17.527,26.738000000000003
2020-01-28,17.434,15.82,13.3892,22.95,16.97,25.795
2020-01-29,17.54,15.93,13.4695,23.15,17.066,25.965999999999998
2020-01-30,17.825,16.14,13.6015,23.53,17.267,26.493000000000002
2020-01-31,18.031,16.25,13.657,23.86,17.364,26.941
2020-02-03,17.657,15.96,13.5878,23.46,17.054000000000002,26.386
2020-02-04,17.578,15.9,13.4773,23.31,17.022000000000002,26.061
2020-02-05,17.595,15.98,13.5228,23.35,17.114,26.063000000000002
2020-02-06,17.808,16.22,13.772,23.66,17.354,26.46
2020-02-07,17.674,16.14,13.7068,23.53,17.279,26.485
2020-02-10,17.75,16.27,13.7426,23.64,17.342,26.544
2020-02-11,17.632,16.14,13.6011,23.41,17.192,26.24
2020-02-12,17.463,16.05,13.4698,23.13,17.077,25.908
2020-02-13,17.627,16.26,13.5116,23.39,17.262999999999998,26.235
2020-02-14,17.73,16.36,13.5859,23.5,17.41,26.395
2020-02-17,17.765,16.39,13.6538,23.51,17.422,26.456
2020-02-18,18.160999999999998,16.84,13.9797,24.09,17.868,27.171
2020-02-19,18.4,17.03,14.2439,24.33,18.107,27.568
2020-02-20,18.352,17.01,14.2451,24.33,18.055999999999997,27.735
2020-02-21,18.463,17.02,14.2317,24.42,18.057000000000002,27.851999999999997
2020-02-24,18.622,17.14,14.3895,24.74,18.214000000000002,28.171
2020-02-25,17.986,16.52,13.8223,23.87,17.549,27.214000000000002
2020-02-26,17.882,16.45,13.8684,23.86,17.483,27.349
2020-02-27,17.698,16.14,13.7775,23.77,17.18,27.024
2020-02-28,16.662,15.11,12.9945,22.32,16.082,25.59
2020-03-02,16.727999999999998,15.01,13.1086,22.27,16.035999999999998,25.561999999999998
2020-03-03,17.18,15.39,13.4248,23.03,16.445999999999998,26.128
2020-03-04,17.18,15.42,13.3458,22.99,16.436,25.92
2020-03-05,17.41,15.49,13.4254,23.35,16.458,26.315
2020-03-06,17.313,15.34,13.2646,23.24,16.226,26.023000000000003
2020-03-09,16.97,14.85,12.9425,23.29,15.725,25.805
2020-03-10,16.86,14.95,13.0674,23.15,15.853,25.926
2020-03-11,16.753,14.84,13.0448,23.05,15.705,25.794
2020-03-12,15.82,14.12,12.5646,22.0,14.91,25.329
2020-03-13,14.68,13.23,11.9656,20.28,13.954,23.755
2020-03-16,12.9,11.52,10.5012,18.06,12.200999999999999,21.057
2020-03-17,12.59,11.46,10.453,17.89,12.107000000000001,20.993000000000002
2020-03-18,11.98,10.94,10.2863,17.34,11.565999999999999,20.695
2020-03-19,12.11,11.31,10.5275,17.55,11.925,21.06
2020-03-20,12.58,11.79,10.8296,18.11,12.44,21.741
2020-03-23,13.25,12.35,11.4699,19.21,13.045,22.730999999999998
2020-03-24,14.27,13.23,12.1429,20.65,14.015999999999998,23.964000000000002
2020-03-25,14.43,13.27,12.1539,20.49,14.106,24.232
2020-03-26,14.385,13.02,11.7703,20.14,13.841,23.684
2020-03-27,14.47,12.99,11.6181,20.23,13.769,23.471999999999998
2020-03-30,14.115,12.71,11.3043,19.89,13.455,22.748
2020-03-31,13.97,12.63,11.2149,19.58,13.384,22.698
2020-04-01,14.0,12.72,11.2682,19.8,13.467,22.974
2020-04-02,14.505,13.31,11.6582,20.43,14.07,23.843000000000004
2020-04-03,14.39,13.3,11.7254,20.42,14.059000000000001,23.979
2020-04-06,14.985,13.88,12.2527,21.15,14.667,24.618000000000002
2020-04-07,15.003,13.77,12.1575,20.98,14.535,24.299
2020-04-08,15.05,13.78,12.0833,20.97,14.546,24.021
2020-04-09,15.45,14.1,12.3686,21.53,14.880999999999998,24.298000000000002
2020-04-10,15.44,14.12,12.3972,21.55,14.919,24.323
2020-04-13,15.45,14.07,12.2723,21.35,14.857999999999999,24.055999999999997
2020-04-14,15.81,14.34,12.4782,21.87,15.125,24.449
2020-04-15,15.475,14.15,12.3374,21.79,14.894,24.436999999999998
2020-04-16,15.62,14.31,12.4528,21.84,15.054,24.51
2020-04-17,15.13,13.94,12.1231,21.22,14.655999999999999,23.814
2020-04-20,15.37,14.08,12.3,21.65,14.806,24.14
2020-04-21,14.925,13.68,12.0852,21.11,14.407,23.655
2020-04-22,15.155,13.94,12.2325,21.37,14.657,23.858
2020-04-23,15.3,14.15,12.3382,21.46,14.880999999999998,23.936999999999998
2020-04-24,15.24,14.06,12.302999999999999,21.46,14.807,23.822
2020-04-27,15.275,14.01,12.2114,21.3,14.804,23.476999999999997
2020-04-28,15.19,13.99,12.1812,21.19,14.762,23.320999999999998
2020-04-29,15.36,14.05,12.2564,21.21,14.88,23.311
2020-04-30,15.02,13.65,11.8768,20.86,14.439,22.973000000000003
2020-05-01,14.94,13.62,11.9613,21.07,14.38,23.299
2020-05-04,14.84,13.53,11.8592,20.79,14.242,22.962
2020-05-05,15.02,13.78,12.0125,20.98,14.529000000000002,23.22
2020-05-06,14.92,13.74,12.017000000000001,20.98,14.460999999999999,23.171999999999997
2020-05-07,15.5,14.16,12.405999999999999,21.43,14.923,23.611
2020-05-08,15.45,14.25,12.4486,21.51,14.995999999999999,23.656
2020-05-11,15.55,14.31,12.5355,21.67,15.050999999999998,23.833000000000002
2020-05-12,15.41,14.19,12.5581,21.68,14.927,23.799
2020-05-13,15.64,14.37,12.7126,21.92,15.113,24.086
2020-05-14,15.87,14.68,12.9681,22.28,15.432,24.54
2020-05-15,16.62,15.36,13.7265,23.45,16.145,25.904
2020-05-18,17.175,15.52,13.8898,23.61,16.447,25.965999999999998
2020-05-19,17.4,15.86,14.1412,24.16,16.831,26.506999999999998
2020-05-20,17.5,15.96,14.3196,24.37,16.915,26.565
2020-05-21,17.06,15.6,13.9702,23.83,16.573,26.013
2020-05-22,17.18,15.78,14.1261,24.07,16.699,26.311999999999998
2020-05-25,17.2,15.78,14.1018,24.05,16.718,26.276
2020-05-26,17.1,15.58,13.8711,23.57,16.518,25.718000000000004
2020-05-27,17.3,15.66,14.0689,23.7,16.694000000000003,26.034000000000002
2020-05-28,17.42,15.66,14.0805,23.88,16.725,26.136999999999997
2020-05-29,17.84,16.07,14.4477,24.56,17.148,26.755
2020-06-01,18.27,16.42,14.6287,24.81,17.562,26.886
2020-06-02,18.09,16.16,14.3881,24.41,17.375,26.189
2020-06-03,17.67,15.67,14.0028,23.76,16.928,25.441999999999997
2020-06-04,17.72,15.59,14.0351,23.86,16.89,25.461
2020-06-05,17.37,15.42,13.7404,23.36,16.750999999999998,24.971
2020-06-08,17.86,15.72,13.9579,23.77,17.007,25.295
2020-06-09,17.59,15.45,13.7628,23.5,16.653,25.169
2020-06-10,18.25,15.91,14.1972,24.27,17.094,25.861
2020-06-11,17.705,15.6,13.9865,24.02,16.643,25.715
2020-06-12,17.44,15.53,13.9361,23.74,16.646,25.459
2020-06-15,17.43,15.33,13.7712,23.55,16.476,25.087
2020-06-16,17.395,15.49,13.8712,23.63,16.597,25.316
2020-06-17,17.58,15.54,13.9183,23.71,16.581,25.385
2020-06-18,17.505,15.5,13.9776,23.62,16.526,25.346999999999998
2020-06-19,17.6,15.75,14.2476,23.95,16.77,25.761
2020-06-22,17.82,15.72,14.1998,23.93,16.771,25.619
2020-06-23,17.95,15.83,14.2948,24.25,16.91,25.826
2020-06-24,17.52,15.53,14.0718,23.84,16.566,25.444000000000003
2020-06-25,17.88,15.85,14.3145,24.24,16.861,25.816999999999997
2020-06-26,17.75,15.84,14.4038,24.32,16.844,25.881
2020-06-29,17.86,15.86,14.4948,24.35,16.958,25.969
2020-06-30,18.13,16.19,14.6658,24.69,17.227999999999998,26.346999999999998
2020-07-01,17.94,15.99,14.4174,24.44,17.012999999999998,26.008000000000003
2020-07-02,17.9,15.93,14.3556,24.28,16.917,25.851999999999997
2020-07-03,18.04,16.04,14.447000000000001,24.44,17.06,25.968000000000004
2020-07-06,18.21,16.13,14.607000000000001,24.7,17.19,26.165
2020-07-07,18.3,16.22,14.5807,24.88,17.230999999999998,26.324
2020-07-08,18.77,16.51,14.8327,25.28,17.552,26.79
2020-07-09,18.66,16.51,14.7823,25.32,17.516,26.756999999999998
2020-07-10,18.67,16.54,14.8051,25.4,17.584,26.888
2020-07-13,19.08,16.79,15.1672,25.92,17.932000000000002,27.441999999999997
2020-07-14,19.2,16.84,15.2927,26.14,18.038,27.523000000000003
2020-07-15,19.39,17.0,15.4164,26.21,18.316,27.679000000000002
2020-07-16,19.17,16.81,15.2486,25.97,18.093,27.449
2020-07-17,19.31,16.9,15.3699,26.23,18.13,27.6
2020-07-20,19.9,17.38,15.7138,26.93,18.68,28.368000000000002
2020-07-21,21.33,18.45,16.7086,28.63,19.85,29.846999999999998
2020-07-22,23.03,19.88,18.059,30.85,21.378,32.199
2020-07-23,22.72,19.47,17.7221,30.28,20.898000000000003,31.814
2020-07-24,22.74,19.51,17.7804,30.51,20.939,32.015
2020-07-27,24.61,20.91,19.0702,32.81,22.596999999999998,34.359
2020-07-28,24.57,20.82,18.865,32.64,22.397,34.083
2020-07-29,24.405,20.58,18.6735,32.38,22.144000000000002,33.755
2020-07-30,23.545,19.83,17.9354,31.53,21.345,32.648
2020-07-31,24.37,20.66,18.5986,32.65,22.215,34.07
2020-08-03,24.25,20.65,18.5822,32.54,22.3,34.105
2020-08-04,26.0,22.01,19.8745,34.6,23.72,36.275
2020-08-05,27.02,22.7,20.5306,35.72,24.461,37.439
2020-08-06,28.94,24.32,21.9662,38.44,26.281,39.914
2020-08-07,28.29,23.99,21.6699,37.86,25.809,39.516999999999996
2020-08-10,29.15,24.78,22.252,38.84,26.635,40.68
2020-08-11,24.79,21.11,18.9923,32.96,22.72,34.693000000000005
2020-08-12,25.56,21.62,19.5459,33.75,23.233,35.567
2020-08-13,27.555,23.27,21.0409,36.34,25.005,38.437
2020-08-14,26.41,22.3,20.1788,35.04,24.006999999999998,36.819
2020-08-17,27.4,23.15,20.9691,36.31,24.908,38.082
2020-08-18,27.65,23.17,20.8821,36.4,24.982,38.169000000000004
2020-08-19,26.72,22.54,20.3633,35.25,24.412,37.138000000000005
2020-08-20,27.22,22.94,20.5887,35.87,24.695999999999998,37.823
2020-08-21,26.689,22.62,20.3854,35.16,24.326999999999998,37.259
2020-08-24,26.54,22.56,20.3559,35.15,24.247,37.128
2020-08-25,26.43,22.4,20.1536,34.92,24.058000000000003,36.84
2020-08-26,27.52,23.23,20.8027,36.11,24.956999999999997,37.986
2020-08-27,27.045,22.83,20.4408,35.42,24.528000000000002,37.171
2020-08-28,27.49,23.09,20.5841,36.0,24.846,37.31
2020-08-31,28.22,23.56,21.0259,36.68,25.406,38.118
2020-09-01,28.165,23.59,20.9958,36.71,25.555999999999997,38.119
2020-09-02,27.495,23.12,20.5288,35.75,24.956999999999997,37.343
2020-09-03,26.625,22.43,20.0105,34.88,24.169,36.541
2020-09-04,26.88,22.7,20.2364,35.1,24.546999999999997,36.908
2020-09-07,27.0,22.84,20.5011,35.36,24.729,37.088
2020-09-08,26.705,22.63,20.5253,35.27,24.454,36.937
2020-09-09,27.025,22.85,20.7398,35.44,24.605,37.025999999999996
2020-09-10,26.92,22.75,20.9885,35.45,24.471999999999998,37.03
2020-09-11,26.74,22.54,20.8704,35.19,24.269000000000002,36.664
2020-09-14,27.155,22.87,21.13,35.77,24.649,37.248000000000005
2020-09-15,27.235,22.9,21.0473,35.76,24.634,37.149
2020-09-16,27.23,22.97,20.9345,35.77,24.685,37.156
2020-09-17,27.1,22.8,20.8231,35.57,24.541999999999998,36.943000000000005
2020-09-18,26.765,22.6,20.7192,35.34,24.399,36.71
2020-09-21,24.73,20.95,19.2464,32.83,22.555999999999997,34.145
2020-09-22,24.415,20.79,19.1205,32.38,22.392,33.946999999999996
2020-09-23,22.87,19.51,17.8846,30.46,21.026,32.150999999999996
2020-09-24,23.205,19.81,18.1408,30.91,21.436999999999998,32.83
2020-09-25,22.86,19.67,17.9451,30.62,21.241999999999997,32.551
2020-09-28,23.71,20.28,18.4311,31.64,21.871,33.455999999999996
2020-09-29,24.175,20.57,18.7796,32.34,22.208000000000002,33.89
2020-09-30,23.21,19.82,17.9757,30.93,21.39,32.426
2020-10-01,23.89,20.23,18.4416,31.59,21.834,33.092
2020-10-02,23.7,20.22,18.3062,31.53,21.816,33.063
2020-10-05,24.35,20.64,18.7413,32.27,22.269000000000002,33.881
2020-10-06,23.085,19.63,17.8868,30.66,21.144000000000002,32.419000000000004
2020-10-07,23.84,20.22,18.4105,31.53,21.82,33.319
2020-10-08,23.825,20.24,18.3968,31.4,21.816999999999997,33.203
2020-10-09,25.12,21.25,19.2567,32.97,22.871,34.705
2020-10-12,25.11,21.23,19.1963,32.88,22.8,34.78
2020-10-13,24.17,20.53,18.6442,31.69,22.066999999999997,33.678000000000004
2020-10-14,24.28,20.63,18.6247,31.86,22.15,33.836
2020-10-15,24.31,20.73,18.7969,32.09,22.214000000000002,34.211999999999996
2020-10-16,24.17,20.58,18.6716,31.8,22.06,34.058
2020-10-19,24.5,20.72,18.8287,32.17,22.195,34.496
2020-10-20,24.645,20.82,19.0121,32.31,22.323,34.92
2020-10-21,25.07,21.09,19.0223,32.89,22.651,35.15
2020-10-22,24.75,20.89,18.8675,32.42,22.389,34.681999999999995
2020-10-23,24.58,20.7,18.8286,32.23,22.206999999999997,34.393
2020-10-26,24.32,20.54,18.6257,32.04,22.014,34.054
2020-10-27,24.55,20.63,18.6571,32.09,22.113000000000003,34.137
2020-10-28,23.41,19.89,17.9831,31.11,21.265,33.154
2020-10-29,23.275,19.9,17.9751,30.96,21.269000000000002,33.058
2020-10-30,23.63,20.28,18.2542,31.47,21.662,33.623000000000005
2020-11-02,24.038,20.68,18.6363,31.82,22.129,34.126999999999995
2020-11-03,24.165,20.64,18.5194,31.76,22.054000000000002,33.757
2020-11-04,23.91,20.36,18.3813,31.37,21.785999999999998,33.246
2020-11-05,25.326999999999998,21.44,19.2896,33.08,22.928,34.816
2020-11-06,25.593000000000004,21.55,19.449,33.41,23.039,35.247
2020-11-09,24.07,20.38,18.2909,31.32,21.991999999999997,33.05
2020-11-10,24.21,20.49,18.2359,31.54,22.159000000000002,33.228
2020-11-11,24.249000000000002,20.6,18.3516,31.7,22.263,33.324
2020-11-12,24.23,20.55,18.5013,31.89,22.201999999999998,33.555
2020-11-13,24.63,20.81,18.6729,32.34,22.476999999999997,33.878
2020-11-16,24.750999999999998,20.88,18.75,32.35,22.589000000000002,33.812
2020-11-17,24.468000000000004,20.62,18.4693,32.06,22.295,33.501999999999995
2020-11-18,24.313000000000002,20.52,18.3239,31.82,22.158,33.29
2020-11-19,24.09,20.23,18.1167,31.41,21.889,32.958
2020-11-20,24.144000000000002,20.36,18.1728,31.62,21.993000000000002,33.047
2020-11-23,23.576,19.91,17.6961,30.84,21.517,32.359
2020-11-24,23.252,19.55,17.3988,30.22,21.183000000000003,31.581
